model,alpha,beta,miscal_function,test_plus_train_size,marginal_class_probs,fit_time_mean,fit_time_std,score_time_mean,score_time_std,test_accuracy_mean,test_accuracy_std,test_log-loss_mean,test_log-loss_std,test_ECE_mean,test_ECE_std,test_MCE_mean,test_MCE_std,test_sharpness_mean,test_sharpness_std,test_overconfidence_mean,test_overconfidence_std,test_underconfidence_mean,test_underconfidence_std,test_avg_confidence_mean,test_avg_confidence_std
No_Calibration,3,0.75,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2",3.5643577575683594e-05,2.634018805690853e-06,0.0025421619415283204,0.0001510500066923369,0.7485555555555556,0.004858773688476312,0.9393137106944807,0.020665170723520854,-0.08761164021164022,0.004450030922543535,-0.34819180819180817,0.11056804108695784,0.13648357011686713,0.0024638149771901187,-0.7296114166640375,0.004471373456228188,-0.12286010869288366,0.0013078267542481678,0.8400546379870077,0.0018173864197369304
No_Calibration,3,0.75,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.00023179054260253907,4.620822979036235e-05,0.010301542282104493,0.00038854125542685925,0.7299777777777777,0.0018620460154120137,1.0048581706386879,0.00729987627189988,-0.10048619047619049,0.0015548070451555686,-0.2343633907463695,0.020073403568678753,0.13821981041646977,0.0007195751364398829,-0.7226491416408295,0.0010782806845611198,-0.12107065998247024,0.0005171801788397624,0.836730022547189,0.0006708373765327872
Platt_scaling,2,5.0,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.004290223121643066,0.0001765027714872954,0.012303614616394043,0.0002302239847776805,0.40055555555555566,0.017795130420052194,1.5185920479533357,0.04711729115717087,-0.050670899470899464,0.015387774046537142,-0.23833333333333334,0.18367954493224778,0.06261896253606059,0.01314010485057558,-0.36848258341508966,0.024138765028805634,-0.574784861100697,0.03269947529729507,0.3913208600570239,0.027681559805438707
Platt_scaling,2,5.0,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.00822465419769287,0.0005113208204421588,0.044100022315979,0.0014869114236671151,0.4173444444444444,0.0043215890234082595,1.4845595978317463,0.0018823240560747801,-0.047409470899470896,0.007722700703714547,-0.18574105526354132,0.07685795544248443,0.058952493025829125,0.006054436318622694,-0.34624971536140997,0.007793311800471044,-0.6019402402568964,0.009045464351996236,0.3678732326973795,0.008434225101195944
Platt_scaling,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.004246425628662109,9.549799564680827e-05,0.012386298179626465,0.00021748117828501495,0.5156666666666665,0.011178192565261334,1.3590031361353434,0.030247679029031804,-0.08079259259259257,0.021571703740016542,-0.22319189061763317,0.03776472733470201,0.10267484658834794,0.016674370073978134,-0.4119233511722866,0.029711678220746125,-0.5076369655343006,0.03611345333415063,0.4533585180079499,0.03260858313894131
Platt_scaling,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.007821130752563476,0.00014832734993302897,0.044165396690368654,0.0022905002162439234,0.5786444444444444,0.00950846853793498,1.286322880885349,0.00432880295713875,-0.10647465608465607,0.014678253000241758,-0.24028740158154321,0.2244293122216152,0.12735405697676136,0.010145497373950376,-0.4212319601910349,0.012513573294926769,-0.4935782245485587,0.01365625216261715,0.4704933592414499,0.01315058302711223
Platt_scaling,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.004168224334716797,9.132637080473316e-05,0.012736368179321288,0.001168244748952812,0.2551111111111111,0.017840937188962954,1.6118122243667052,0.01773819827805597,-0.05528624338624338,0.028697153916412095,-0.2855703387521569,0.19245387924067506,0.01706604685533302,0.008736003344199685,-0.2908642509279947,0.025965518044346103,-0.6933451419386041,0.028495744518495285,0.2948819959588535,0.026556590710069314
Platt_scaling,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.007896161079406739,0.000681182408586327,0.04351968765258789,0.0017067857926912726,0.27594444444444444,0.002392976692021837,1.5877365970032418,0.0016570391707142384,-0.02367005291005291,0.006234661218802258,-0.3735519100453411,0.14314430660625516,0.011470908160735248,0.003058146413255618,-0.26701858549316787,0.00896281667117955,-0.7164392036756957,0.01105419910761867,0.2715852327689459,0.009543045731288181
Platt_scaling,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.004228425025939941,9.608239485951453e-05,0.012203717231750488,0.0001769119569917548,0.8394444444444445,0.004750279754955824,0.663455106115023,0.042832495171409996,-0.06318677248677244,0.01078394021179383,-0.3708333333333333,0.1031917720757671,0.05138372944852243,0.004453279651289578,-0.7560559068387034,0.025928325436515957,-0.1437416429659011,0.026168846685100357,0.8401640426525757,0.025631086136750025
Platt_scaling,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.007909917831420898,0.0003383456401520348,0.043300533294677736,0.0015454594443307292,0.8397222222222223,0.0010673480334066174,0.6227764348808001,0.004682263273270776,-0.06142111111111108,0.0068531429009825355,-0.19695473984319317,0.04885485574616839,0.05133787106579901,0.0010082961443979724,-0.7509848315416621,0.012135094349651519,-0.15192533601288433,0.010022664823018359,0.8325148729413516,0.0102511959540538
Platt_scaling,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.004445648193359375,0.0007409341462057855,0.012842988967895508,0.0008828681669904572,0.8834444444444445,0.006445934267978958,0.5533283287968948,0.14139142821272696,-0.04496560846560844,0.014054530695048176,-0.45730158730158743,0.11415446608206015,0.049585684746438284,0.007967937303371019,-0.7773363325536078,0.025126131462581018,-0.11786694994272887,0.022659041338658283,0.8698544381828542,0.021915071927123705
Platt_scaling,3,0.75,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.008062171936035156,0.0002929481032307244,0.04472193717956543,0.003157278650468276,0.9075333333333335,0.0007888106377466224,0.41260588435068923,0.0024123846242789723,-0.03638682539682532,0.003314879420564378,-0.3010770808139229,0.06471556946834268,0.04293178148427517,0.0014119322995864488,-0.8076048010668597,0.007797331363341904,-0.0964053255910861,0.005012484811474361,0.8947169739687263,0.005122001292299389
Platt_scaling,3,0.75,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.004471874237060547,0.00054529420181893,0.013101887702941895,0.0008034244204769621,0.7425555555555555,0.005291243380886478,0.9201653257958078,0.10879654666549034,-0.07471322751322751,0.0169045555073748,-0.4368711843711844,0.16558785577314722,0.05875573001759671,0.0070505188190888345,-0.693161062993699,0.023240382376442218,-0.21961285563092567,0.023161301857746435,0.7579217318066773,0.022686292466028213
Platt_scaling,3,0.75,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.008203792572021484,0.00026768914953489634,0.0457960844039917,0.001842788713988212,0.7377777777777779,0.0014749857593881238,0.889296963997498,0.005237200340292199,-0.10331619047619048,0.004712260301478642,-0.24442647200732445,0.06828600801182894,0.05342914353269618,0.0011913232479874494,-0.6777957335599134,0.014488620981651176,-0.23179046585534246,0.012953370222376394,0.7445024898121109,0.01322588859348704
Isotonic_Regression,2,5.0,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.003857874870300293,0.0007090809526782881,0.012217283248901367,0.0015963636197205626,0.37600000000000006,0.01708688360178214,3.190413925924345,0.6922371082132533,-0.06487037037037038,0.0174131088676132,-0.20464647444379386,0.05651183177269583,0.10165594589771994,0.024035960553967617,-0.39273212346131026,0.03395316438876978,-0.5343948390403186,0.0412573990068041,0.4201440457076114,0.03713615668397103
Isotonic_Regression,2,5.0,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.004481625556945801,0.0001964106426186343,0.05006554126739502,0.0016451473250412834,0.4067222222222222,0.0038473085741523518,1.6091357565385564,0.07421771701131272,-0.02842560846560845,0.007979397008393022,-0.3316803737888598,0.262769456988824,0.087110399963033,0.009225146056075514,-0.36004909214592085,0.009934057433506638,-0.5703866790176492,0.00994975535881268,0.3883360244137351,0.00995151200502988
Isotonic_Regression,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.0033063173294067385,0.00011772009994045658,0.011025071144104004,0.00014824201210621044,0.5269999999999999,0.019337802803936887,2.6864066332710026,0.5146156150689286,-0.06059841269841269,0.014194776086439912,-0.339911748402797,0.2721764572638375,0.15190797008952622,0.013298460934947014,-0.47010646219244795,0.043426368046798114,-0.4188833035372276,0.03961070042874909,0.5283772229900671,0.04163461837852161
Isotonic_Regression,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.004447317123413086,0.00018958440825793984,0.05196247100830078,0.0018390232125893643,0.5686444444444444,0.004785896060028252,1.3886964237283381,0.06763836315204892,-0.06979550264550263,0.007783325049304594,-0.1368094002574583,0.022278450427042032,0.13161951281988377,0.005635038383201564,-0.44331269839660514,0.007822128863305066,-0.45806095559201265,0.00790687422055719,0.4993862184735242,0.007601035997684896
Isotonic_Regression,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.0034386396408081056,0.0003973718491472663,0.011030769348144532,0.0009215520676248287,0.26399999999999996,0.012341727762760617,3.155662405387903,0.7997631308400068,-0.08896296296296297,0.03243867855023723,-0.5404489596425079,0.19107999465367248,0.06307768418821785,0.025034295153817717,-0.3373196422794166,0.03467490008443566,-0.6274348071977771,0.035444764446088246,0.3465975559967071,0.03479922977820805
Isotonic_Regression,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.004541516304016113,0.00030580995835030036,0.04803452491760254,0.002682960158298396,0.27823333333333333,0.005459528110370768,1.7293273060130088,0.09692347493014276,-0.02635772486772487,0.0073668497404712555,-0.3975324675324675,0.2182996553376582,0.03633758051337051,0.006901139175609176,-0.2824822199531783,0.010602055630899167,-0.6845534885841082,0.012646256616065258,0.2916503208589962,0.011121382674617626
Isotonic_Regression,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.003278160095214844,7.912290132953272e-05,0.011211085319519042,0.0005053817314764364,0.833777777777778,0.010889140838606958,1.8535385561846738,0.40540936995790305,-0.04113492063492062,0.011029168251109252,-0.4025,0.1460106631606533,0.12929185575041974,0.033819348457535495,-0.7107602134546638,0.05107383386427133,-0.13551667640959175,0.023602567800054895,0.8387041495520157,0.02890619795626239
Isotonic_Regression,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.00465688705444336,0.00032492406913124764,0.05441505908966064,0.0017999874050066839,0.8339222222222222,0.0012239606043669851,0.7337596341602373,0.06297508070617545,-0.034484656084656055,0.005196922306108333,-0.18897572190114023,0.07948385657176821,0.09501392816603457,0.011674010759784586,-0.7158511316234086,0.01596047690482398,-0.14781258135177877,0.009385671578361949,0.8295476865874605,0.010123734059819986
Isotonic_Regression,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.0032936811447143556,0.0001497948955848908,0.010595417022705078,0.000402631895816029,0.900222222222222,0.01012676850378334,1.9936905505851523,0.64422593886372,-0.035594708994709,0.013475311198434432,-0.41773809523809524,0.14350651572465128,0.06730392134663572,0.023356789399832524,-0.8149620935723592,0.058986219558870186,-0.06279308276866788,0.02787219964561482,0.9249498442716686,0.030027357873686888
Isotonic_Regression,3,0.75,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.004352927207946777,0.00010504822582154395,0.0504206657409668,0.0014445192795616985,0.908111111111111,0.0008429486427215608,0.5609205205491523,0.04377078818875404,-0.021103915343915303,0.004669170691982602,-0.3402039627039627,0.1733954950178216,0.046948271193049056,0.006675270539176955,-0.8121220158594007,0.011369234540278663,-0.09090706057906521,0.005030060064551997,0.9001776057950694,0.005294187917471504
Isotonic_Regression,3,0.75,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.003293561935424805,0.0001340242709428791,0.011045527458190919,0.00019274257762960214,0.7393333333333334,0.008968776810468329,2.350084342555161,0.5671847524984702,-0.05608730158730159,0.011799536857264458,-0.28505785521842614,0.1762873179900084,0.2211173846117779,0.04131197959423418,-0.6205475089689519,0.05332136647937704,-0.18094795213481984,0.02657386998124077,0.7671416261073947,0.034138451992808974
Isotonic_Regression,3,0.75,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.004516696929931641,0.0003009189475540799,0.05472078323364258,0.0019768486808297934,0.7351333333333334,0.0018142856371348632,0.9856124374889171,0.07668103420984236,-0.0445968783068783,0.005841937933330015,-0.1668853603902321,0.06652667310204612,0.1768441018743642,0.016554460552787413,-0.5981430760157653,0.015584964001495427,-0.22317667998419433,0.011691861465724249,0.7294944663107039,0.012149827158324767
Beta_Calibration,2,5.0,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.009428453445434571,0.0008563712732413402,0.016959571838378908,0.0009027260193454291,0.38888888888888895,0.017576015581784704,1.5058530550091227,0.01899792108573099,-0.06246931216931216,0.013281370908055432,-0.22925049640523937,0.09556497924050042,0.0714003604028419,0.01901120585381735,-0.35357727684297474,0.026938158066996468,-0.5768916925992714,0.03623989158299098,0.38058004669091094,0.030615778918533995
Beta_Calibration,2,5.0,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.01642763614654541,0.000632756682932016,0.061910247802734374,0.0012090133621095922,0.4083,0.004741333874932263,1.4847777402521396,0.0023645072191232274,-0.05150164021164021,0.009527191918311998,-0.18690825492183732,0.06009372655556737,0.06449467212148922,0.005078174018238543,-0.33414001864402243,0.00692064138397125,-0.6106761916505246,0.009288533624855292,0.35666494160747947,0.007794822017793486
Beta_Calibration,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.009328150749206543,0.00038802215720845873,0.017168617248535155,0.0007835412598051577,0.558,0.013279727632025994,1.3204062593289072,0.035199347868731995,-0.10042222222222222,0.022991106272940345,-0.20782310904303788,0.04235014105113298,0.11997356370797722,0.014505415558750323,-0.41007965658248063,0.02139088980965213,-0.4974018878421134,0.0251537418286363,0.4616419622783729,0.022953105513104442
Beta_Calibration,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.017415404319763184,0.0012714347138533708,0.061803007125854494,0.00156003796960724,0.5832555555555556,0.004884692362753032,1.2754175616310566,0.001916100458873965,-0.12181333333333333,0.010475489031677677,-0.18822439741026828,0.0443230353648973,0.13338316765365352,0.007402042728946551,-0.4069566565675286,0.009255360569527582,-0.503315329782617,0.011023601426310151,0.4592838302816145,0.010296541029426638
Beta_Calibration,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.009871935844421387,0.0004885811401425265,0.01701338291168213,0.00026526897853218116,0.2547777777777778,0.01887835581411078,1.6296661148173281,0.03000659804363623,-0.0563957671957672,0.02411489543165431,-0.31313598682019733,0.17553332180103667,0.02156163222102356,0.011674482528522677,-0.2942376641674206,0.028575783265353823,-0.6903601011219173,0.03331288534032533,0.2982043940467306,0.02985459341279357
Beta_Calibration,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.016327595710754393,0.0008542771465160583,0.06204202175140381,0.002395509435190859,0.28278888888888887,0.002618625908007955,1.5794769897440992,0.001724733652867789,-0.02626693121693121,0.0043093089791050605,-0.36858527044397527,0.11030910584855064,0.021556372323882012,0.004959507122994546,-0.278564147695852,0.008911483861326272,-0.6959605829220197,0.01153397255873809,0.2857663333579474,0.00963893977176311
Beta_Calibration,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.00823802947998047,0.00032938899016888066,0.016794919967651367,0.00034172865768359256,0.8405555555555555,0.003638311611923771,0.6706853507744299,0.04150739725052856,-0.05887566137566136,0.02409351093049497,-0.4893939393939394,0.17276822524426896,0.10874314093970935,0.014987538228326252,-0.6926758637140951,0.04986228790841635,-0.17685561987813928,0.0386055837491566,0.8023532193146006,0.04006413513711676
Beta_Calibration,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.012581992149353027,0.0006115328373859981,0.06313629150390625,0.0028371927379543635,0.8393,0.0015199180542491261,0.6259989911224852,0.0059286134430209195,-0.03743164021164018,0.011443437975260002,-0.2573809523809524,0.18931674232397477,0.12458171299401197,0.0040451282004824556,-0.6799290099358659,0.012979421067897299,-0.16716963524342726,0.012087290017756366,0.8082592773588491,0.011970839030697148
Beta_Calibration,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.008488845825195313,0.0003802730546075699,0.01665048599243164,0.0002879022957153085,0.8967777777777777,0.008020036636719402,0.71957187061058,0.2592220416534681,-0.040588359788359764,0.020761254207959694,-0.44785714285714284,0.17115811263650343,0.0701543996447975,0.01781363537514264,-0.7747219232345899,0.05018861276289885,-0.1066695321481634,0.028828184463170987,0.8809788556871935,0.03032345571273976
Beta_Calibration,3,0.75,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.014119434356689452,0.001818754231014942,0.07119667530059814,0.007667515284119203,0.9092111111111111,0.0009434635429046331,0.4192663492984937,0.0040156918539639985,-0.035884021164021125,0.005527120504854634,-0.23963795271340027,0.07515641599807499,0.08707038082837332,0.004549019126350518,-0.7559117796909934,0.009887230232862452,-0.10764450586658345,0.005086502005701543,0.8799656323259771,0.005369425734013596
Beta_Calibration,3,0.75,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.008263230323791504,0.0004268658155524181,0.01689445972442627,0.0006936593903035315,0.7276666666666667,0.007544108976341315,0.915108219273241,0.02936912046621686,-0.07944444444444446,0.015105334857552668,-0.2033227513227513,0.05791041104079444,0.1316062813427099,0.011763396613728853,-0.5997725851265274,0.03858515216593207,-0.2467166109255091,0.03448958590604314,0.7114612104778926,0.034726326742971894
Beta_Calibration,3,0.75,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.01279139518737793,0.000916383622113071,0.0642282485961914,0.003427211114730645,0.7346888888888888,0.0017330800701331032,0.8704971327459315,0.005055768966246051,-0.060521322751322756,0.005686948873032544,-0.18592216311948231,0.0623393861646237,0.14788684460694126,0.004158483477389384,-0.5928004044845944,0.01477254705171469,-0.24351173923097152,0.013279939535031001,0.7130609475329547,0.013375106639083718
Histogram_Binning,2,5.0,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.00441741943359375,0.00047743451266057333,0.025991439819335938,0.00042516993573592774,0.3457777777777778,0.021575782796741844,10.508154147583346,1.3221089420837673,-0.17396666666666669,0.04545018290396984,-0.628471959685195,0.12794948970336925,0.19233105402382975,0.03551646186721873,-0.5028635486246642,0.039919044729577254,-0.4529612267986901,0.04500913773735493,0.5182423570256903,0.04076354306862831
Histogram_Binning,2,5.0,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.0054471492767333984,0.00015427727099413425,0.1946113348007202,0.00427963878805053,0.3990222222222222,0.005195703617106873,1.5014703625459629,0.006652308848619245,-0.030920052910052908,0.006562837091841589,-0.2803917007566642,0.2469952074360721,0.06120571788285277,0.008628602212821128,-0.3706490191043431,0.009075912733440303,-0.577054334765443,0.013608958479001758,0.39149680828283906,0.010669756369068585
Histogram_Binning,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.004270577430725097,0.00025369231743492353,0.026024270057678222,0.00033854917830435896,0.49044444444444435,0.024912466786164357,9.264279765599156,0.755724236356591,-0.13232328042328043,0.028212212488456782,-0.4780666025257455,0.10010481694609036,0.243081426418071,0.030707683827484424,-0.559971530390021,0.038165840735306655,-0.3601566965523454,0.04376793300473436,0.5989048281148771,0.0400814906466167
Histogram_Binning,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.005379891395568848,7.772985636594047e-05,0.1945615291595459,0.002986592712692164,0.5612777777777778,0.0061401666174897085,1.350132807311594,0.11553287550705993,-0.06514317460317458,0.011483309434376211,-0.20526790249085297,0.24967338438481093,0.11918770771403957,0.006487111934262423,-0.45124411436587775,0.011698485705184733,-0.4541022152074901,0.012750139629736116,0.5043655335451749,0.011946351055052817
Histogram_Binning,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.004301142692565918,0.0001372073110493605,0.026618027687072755,0.0007277794239350223,0.2282222222222222,0.013539557448905358,11.605580097263884,1.2157824231294057,-0.22142222222222224,0.035825040608272685,-0.7130514989525674,0.09199688604844475,0.16025459331800082,0.03599829886153258,-0.44897956283929374,0.02916484921782483,-0.5415469341302614,0.0301304517837707,0.45116983479483486,0.028445720899899416
Histogram_Binning,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.005665636062622071,0.00046779731846141804,0.1983417272567749,0.005035143427152836,0.2682,0.004850240048929132,1.6152017843700324,0.007043689182163798,-0.04604021890733303,0.007043832184869676,-0.30137121660562755,0.22507205721568108,0.023433226011674628,0.006195403639386322,-0.30203560774664834,0.0069714555378386734,-0.6768911820034795,0.009623849909556857,0.3076948115398662,0.0076349712576610365
Histogram_Binning,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.004253411293029785,0.00011928309434135679,0.026312899589538575,0.0008023169162568345,0.795222222222222,0.015635157877858786,4.2623253290524525,0.4237010991957615,-0.08069735449735449,0.011063826714023428,-0.3651906158357771,0.1500135821940389,0.22069231911116124,0.028371714465766477,-0.6691462838327153,0.03595146242588992,-0.15281989596856202,0.030400569337528143,0.8105426764264096,0.03065130091125
Histogram_Binning,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.0054121255874633786,0.0001314857964919342,0.19565281867980958,0.003201521710084537,0.8330111111111111,0.0047961032422179865,1.2566388955459487,0.16141409847366606,-0.0288196296296296,0.0036732079140084028,-0.2931095571095571,0.17101737072630338,0.1003548919009543,0.012792201995290605,-0.7170399748471111,0.016507181373109355,-0.1547874886015394,0.0073780600680408885,0.823761576092257,0.007918670634101836
Histogram_Binning,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.004303097724914551,0.00019218480649808053,0.026026701927185057,0.0006488455074223504,0.8620000000000001,0.01862782555140731,2.8780330008462123,0.25869809287774964,-0.07778412698412698,0.016708773885972087,-0.35429437229437233,0.1323036611326657,0.18937916798268722,0.042673611035771206,-0.7182644109767848,0.0712858184647441,-0.1104105097370514,0.03601676034719234,0.8654558481641816,0.040687373628997686
Histogram_Binning,3,0.75,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.0056090116500854496,0.00039728662128987643,0.19540882110595703,0.0022477559903460926,0.9005444444444445,0.004043131655072184,1.1183529898200177,0.06494189489547508,-0.025407089947089907,0.005955107838118263,-0.2986288998357964,0.10461600203593668,0.07463518350497197,0.01350270243988029,-0.7692807726949619,0.022782385824817366,-0.09814298517564665,0.008039503499044033,0.8886063134195652,0.008303231629284539
