,accuracy,log-loss,ECE,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,Method,Dataset,Model,n_classes,size,calib_size,test_size
2,0.7711111111111111,0.803288631696918,0.09391382317366552,0.895,0.29685061019813447,0.5169352009350402,0.16463984778495694,0.7624762189220647,0.008634892189046464,BBQ,MNIST,mondrian_forest,10,10000,1000,9000
3,0.7336666666666667,0.7018612629626122,0.07307254608746534,0.36062453806356254,0.2941707467109608,0.4813244824464215,0.13297266629831286,0.7643018076507014,0.03063514098403472,BBQ,MNIST,mondrian_forest,10,10000,1000,9000
4,0.7471111111111111,0.7776516327417584,0.07371997882357147,0.7241919191919192,0.2923467096485983,0.481270386457381,0.15234408058797447,0.7550010890781621,0.007889977967051015,BBQ,MNIST,mondrian_forest,10,10000,1000,9000
5,0.7345555555555555,0.7531127916969136,0.08108203322873005,0.41926767676767684,0.29980161839095487,0.47388187135155746,0.1441717775739338,0.7544426854575105,0.01988712990195496,BBQ,MNIST,mondrian_forest,10,10000,1000,9000
6,0.7461111111111111,0.7366696631696789,0.06269001561025667,0.7331818181818182,0.2952890606189598,0.4705947836631836,0.1390411592268163,0.7618497440513671,0.015738632940255903,BBQ,MNIST,mondrian_forest,10,10000,1000,9000
7,0.7464444444444445,0.8207197489638832,0.07172884229920616,0.3548989898989898,0.2978510091419812,0.4932866952333154,0.1399552811861106,0.7670511843904594,0.02060673994601496,BBQ,MNIST,mondrian_forest,10,10000,1000,9000
8,0.7604444444444445,0.7263168459401461,0.06570638512217233,0.7781313131313131,0.29480401212123153,0.498393098298335,0.15151924777474016,0.7646153097956543,0.004170865351209821,BBQ,MNIST,mondrian_forest,10,10000,1000,9000
9,0.7413333333333333,0.8240068386764767,0.07114319514604306,0.337835396215678,0.29526705212531484,0.47809787602545817,0.13938285998518773,0.7616721570628993,0.02033882372956604,BBQ,MNIST,mondrian_forest,10,10000,1000,9000
0,0.00022222222222222223,2.4957496399981505,0.12342282828282827,0.49156565656565665,0.005245061128670331,0.12118572547213327,0.8414473342945824,0.12119402923662956,0.12097180701440732,BBQ,MNIST,random_forest,10,10000,1000,9000
1,0.00022222222222222223,2.4976866109445854,0.12328198653198653,0.49156565656565665,0.005309587473291912,0.12101792281876488,0.8486439507726466,0.12102466462463346,0.12080244240241123,BBQ,MNIST,random_forest,10,10000,1000,9000
2,0.00022222222222222223,2.494319640519052,0.12340384960718292,0.49156565656565665,0.005250123458962089,0.12104598821317003,0.8265507686890768,0.12105763337830287,0.12083541115608064,BBQ,MNIST,random_forest,10,10000,1000,9000
3,0.001,2.5115396293502372,0.12242429854096523,0.5095454545454546,0.00532457241704772,0.12135618701215785,0.8099593094847335,0.12142487151566095,0.12042487151566096,BBQ,MNIST,random_forest,10,10000,1000,9000
4,0.0007777777777777777,2.49820905942756,0.12323785634118968,0.5005555555555556,0.005260640284864258,0.12136371530615073,0.8492458698811715,0.12138657451767171,0.12060879673989393,BBQ,MNIST,random_forest,10,10000,1000,9000
5,0.00044444444444444447,2.4812609080605483,0.12312768799102135,0.48257575757575766,0.005221092795401163,0.12140600601108467,0.8150524611443636,0.12143424669234891,0.12098980224790447,BBQ,MNIST,random_forest,10,10000,1000,9000
6,0.00044444444444444447,2.498499189319316,0.12349727272727273,0.49156565656565665,0.0052293552534410995,0.12153324297246121,0.7865120283451498,0.12157411174076449,0.12112966729632005,BBQ,MNIST,random_forest,10,10000,1000,9000
7,0.00011111111111111112,2.4782331909002733,0.12442294051627391,0.5095454545454546,0.005267010883978529,0.1224806359346862,0.8271357752984871,0.12248623411121584,0.12237512300010474,BBQ,MNIST,random_forest,10,10000,1000,9000
8,0.0003333333333333333,2.5060222513064145,0.12326077441077443,0.49156565656565665,0.005284096793176612,0.12150653139600191,0.853965158670596,0.12151470749931303,0.12118137416597971,BBQ,MNIST,random_forest,10,10000,1000,9000
9,0.0005555555555555556,2.495008744467827,0.12256608305274974,0.49156565656565665,0.005205426408896978,0.12075900127388992,0.7984864553255362,0.12080386490911244,0.1202483093535569,BBQ,MNIST,random_forest,10,10000,1000,9000
0,0.9558888888888889,0.25844207849368633,0.016921205424899076,0.3483333333333333,0.07236006093493957,0.647339205255834,0.03255106133031565,0.953328542651318,0.0025603462375710546,BBQ,MNIST,1layer_NN,10,10000,1000,9000
1,0.9553333333333334,0.32044710793924697,0.01661098752943827,0.7691414141414141,0.06180360843521659,0.6851520374613912,0.03281546724032857,0.9545870813030151,0.000746252030318445,BBQ,MNIST,1layer_NN,10,10000,1000,9000
2,0.9531111111111111,0.29973927736729833,0.018484561007442814,0.6972222222222222,0.051003237164624626,0.7076082144046806,0.02895019395453338,0.9586973225263098,0.0055862114151986365,BBQ,MNIST,1layer_NN,10,10000,1000,9000
3,0.9558888888888889,0.2799370609557636,0.018514555353501355,0.6972222222222222,0.0624015541283055,0.6734740307113206,0.03199488758855074,0.9550130191408991,0.0008758697479897583,BBQ,MNIST,1layer_NN,10,10000,1000,9000
4,0.9604444444444444,0.27436817444113576,0.019605301219448312,0.7331818181818182,0.05184806191480361,0.7176274055129788,0.03147117088441346,0.9586042839153055,0.0018401605291388234,BBQ,MNIST,1layer_NN,10,10000,1000,9000
5,0.9505555555555556,0.275442952056986,0.024615500417160426,0.6073232323232323,0.07411210801222574,0.6177857477018385,0.03689644740010353,0.9460295055799369,0.004526049975618646,BBQ,MNIST,1layer_NN,10,10000,1000,9000
6,0.9558888888888889,0.26683674767169163,0.015060230266484871,0.7691414141414141,0.04296646397029056,0.7297077627304441,0.0281757060701372,0.9611442647202886,0.005255375831399546,BBQ,MNIST,1layer_NN,10,10000,1000,9000
7,0.9566666666666667,0.26094748379405197,0.019543572086118753,0.3994444444444444,0.07413906444745666,0.6282477318466108,0.03515721398860931,0.9502570003309169,0.006409666335749773,BBQ,MNIST,1layer_NN,10,10000,1000,9000
8,0.9557777777777777,0.26504387562123466,0.02054656858211912,0.6972222222222222,0.050965544858003815,0.7106330180853343,0.03229798139014423,0.956333856142216,0.000556078364438075,BBQ,MNIST,1layer_NN,10,10000,1000,9000
9,0.9577777777777777,0.25343594532045405,0.01605923782733394,0.7062121212121212,0.05451784990233673,0.7011211579169897,0.03550496720805989,0.9533748025194422,0.004402975258335537,BBQ,MNIST,1layer_NN,10,10000,1000,9000
