,accuracy,log-loss,ECE,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,Method,Dataset,Model,n_classes,size,calib_size,test_size
9,0.2441,13.706780501049103,0.15269485858585857,0.4565396825396825,0.35064908673499373,0.30845709529082294,0.32902275179523793,0.39694826461711546,0.15284826461711548,BBQ,ImageNet,vgg19,1000,50000,1000,10000
0,0.2573,14.143385805714535,0.16356252323232326,0.507988455988456,0.36779588079055864,0.32788791918559196,0.3097760263101904,0.42111698600952713,0.16381698600952715,BBQ,ImageNet,resnet50,1000,50000,1000,10000
1,0.2762,13.70391042734324,0.15640165353535354,0.40509090909090906,0.37032911985227773,0.3350568056184127,0.3110186483229407,0.43281076523981094,0.1566107652398109,BBQ,ImageNet,resnet50,1000,50000,1000,10000
2,0.2672,13.59571209795054,0.15945566565656566,0.5352121212121213,0.3599794729372641,0.33476974242362667,0.32113297168863697,0.4267125372128298,0.15951253721282982,BBQ,ImageNet,resnet50,1000,50000,1000,10000
3,0.2538,13.607235710140355,0.16209854242424243,0.603343690065209,0.35676880487459156,0.3279469467931333,0.3251969222442549,0.41597903283144416,0.16217903283144414,BBQ,ImageNet,resnet50,1000,50000,1000,10000
4,0.2723,13.548856370482865,0.15304299292929294,0.52493174993175,0.361131031222125,0.3319074029516398,0.32419056004714225,0.42555192762707145,0.15325192762707146,BBQ,ImageNet,resnet50,1000,50000,1000,10000
5,0.2597,13.85082344509132,0.1629746909090909,0.6113838383838384,0.3604666911325002,0.33566956431267186,0.32965648257856445,0.4225843899350178,0.16288438993501778,BBQ,ImageNet,resnet50,1000,50000,1000,10000
6,0.2671,13.81577729440945,0.165353803030303,0.44205439005439,0.3729456134346671,0.34195308244258266,0.319475337682474,0.43238555142718005,0.16528555142718,BBQ,ImageNet,resnet50,1000,50000,1000,10000
7,0.2714,13.72834681303567,0.16703275757575756,0.4383026004728132,0.36815365905573777,0.3478789535266445,0.31864322764165215,0.4383848335575688,0.16698483355756877,BBQ,ImageNet,resnet50,1000,50000,1000,10000
8,0.2696,14.512864158650673,0.17291102525252525,0.5152626262626263,0.36810173243760963,0.3570604333555209,0.3267386583081307,0.44230819824300044,0.1727081982430004,BBQ,ImageNet,resnet50,1000,50000,1000,10000
9,0.2653,14.2852927815726,0.17213376767676766,0.5373488733488734,0.3635556354851235,0.3482216826806988,0.31493702526218276,0.43758567746345234,0.17228567746345236,BBQ,ImageNet,resnet50,1000,50000,1000,10000
0,0.2766,13.939194810210395,0.16533588989898987,0.5552424242424243,0.3653945098992431,0.3473130380191567,0.310169371309608,0.4420534035988204,0.1654534035988204,BBQ,ImageNet,resnet152,1000,50000,1000,10000
1,0.267,14.172050775631776,0.1765845484848485,0.5524444444444444,0.37334943450386865,0.35102229860892814,0.3014420686883501,0.44381431254055487,0.17681431254055485,BBQ,ImageNet,resnet152,1000,50000,1000,10000
2,0.2803,13.793832429524656,0.1621514090909091,0.4565396825396825,0.36231884212187787,0.3478105414939114,0.3149232300422112,0.44234626533233623,0.16204626533233624,BBQ,ImageNet,resnet152,1000,50000,1000,10000
3,0.2691,13.467486155652725,0.16337578080808082,0.5142828282828283,0.3609294929336121,0.3408808909529967,0.3181036505858064,0.43264815082490476,0.16354815082490476,BBQ,ImageNet,resnet152,1000,50000,1000,10000
4,0.2947,14.309696735924643,0.17159158888888892,0.918728813559322,0.3723435486733185,0.37570796707508486,0.3168868361790579,0.46630027855608897,0.171600278556089,BBQ,ImageNet,resnet152,1000,50000,1000,10000
5,0.2714,13.62817568950087,0.1640917313131313,0.5099160997732426,0.3576837092532317,0.347533786269511,0.327818162214569,0.43564326745093157,0.16424326745093165,BBQ,ImageNet,resnet152,1000,50000,1000,10000
6,0.2872,13.884192683545063,0.15993196161616158,0.5338429118773946,0.360009825046398,0.3553764356562603,0.3245383381532296,0.4473049126181748,0.16010491261817483,BBQ,ImageNet,resnet152,1000,50000,1000,10000
7,0.28,13.985217189139744,0.16296718080808079,0.7536015551195407,0.3434738480829642,0.3569174627943044,0.3357820550678518,0.4429615977929007,0.16296159779290065,BBQ,ImageNet,resnet152,1000,50000,1000,10000
8,0.2728,13.691894315835865,0.17073459898989898,0.4333868092691622,0.36650124652865895,0.34770281069655723,0.3001052292655402,0.4437807773948971,0.1709807773948971,BBQ,ImageNet,resnet152,1000,50000,1000,10000
9,0.2799,14.041716715014024,0.17867039595959594,0.5178713219148002,0.3744031207861911,0.366227698671501,0.3031395704794816,0.45877180003614093,0.17887180003614095,BBQ,ImageNet,resnet152,1000,50000,1000,10000
0,0.2491,13.49931695731302,0.14932820707070707,0.43189898989898995,0.3303378995224222,0.3122513644252471,0.3412548438084113,0.39856296795424273,0.1494629679542428,BBQ,ImageNet,densenet121,1000,50000,1000,10000
1,0.2363,14.076992140396277,0.1611262202020202,0.4498026779422128,0.32451128942586516,0.31780003455636097,0.3448122565335675,0.3975247501718109,0.16122475017181087,BBQ,ImageNet,densenet121,1000,50000,1000,10000
2,0.2376,14.131122251791192,0.15265047575757573,0.4552020202020202,0.3175479133947682,0.3161000113220869,0.3713426379664458,0.39036363785113154,0.15276363785113156,BBQ,ImageNet,densenet121,1000,50000,1000,10000
3,0.2396,14.454156271869637,0.16145355252525254,0.4426887796887796,0.31684400181047695,0.32409926134553557,0.3544293613131019,0.4011238033565261,0.16152380335652602,BBQ,ImageNet,densenet121,1000,50000,1000,10000
4,0.2534,13.682443681938334,0.14221904747474745,0.4477325890483785,0.33305404187421883,0.3085919120529745,0.3474446285566005,0.3957522526625082,0.14235225266250817,BBQ,ImageNet,densenet121,1000,50000,1000,10000
5,0.2442,13.722278659669065,0.1362284070707071,0.39660028860028856,0.3275497814483719,0.2985557717321512,0.3657270168609698,0.38053791475771115,0.13633791475771107,BBQ,ImageNet,densenet121,1000,50000,1000,10000
6,0.2468,13.923737307050661,0.14869916868686867,0.4630866560340245,0.3209290014379168,0.3192991510974155,0.3714540768966679,0.39562125442847584,0.1488212544284757,BBQ,ImageNet,densenet121,1000,50000,1000,10000
7,0.2436,14.00433684025291,0.1540330111111111,0.4484141414141414,0.32704293741559365,0.3183329811051243,0.35572551784113843,0.3977323307618148,0.1541323307618147,BBQ,ImageNet,densenet121,1000,50000,1000,10000
8,0.2474,13.928677634274928,0.16626979595959596,0.5102926034538937,0.32838463919803096,0.33115256510483404,0.3347230414849824,0.4138149400345134,0.16641494003451346,BBQ,ImageNet,densenet121,1000,50000,1000,10000
9,0.2468,13.691262080976049,0.13992603939393936,0.40234343434343434,0.3213248134488329,0.3038016756941864,0.35986228477028864,0.3868094102515539,0.140009410251554,BBQ,ImageNet,densenet121,1000,50000,1000,10000
0,0.2668,14.0163707680744,0.15831422424242425,0.5693428625881456,0.3647363690093485,0.3326509848149558,0.32012487956456875,0.42529038419849857,0.1584903841984987,BBQ,ImageNet,densenet201,1000,50000,1000,10000
1,0.2505,14.077309740956704,0.1666442828282828,0.505090909090909,0.359592610705972,0.3316350919714401,0.3260687477008165,0.4173802801335398,0.16688028013353984,BBQ,ImageNet,densenet201,1000,50000,1000,10000
2,0.2551,14.107033363224124,0.15872164242424242,0.6233079733505265,0.3545316505752288,0.3315612811048235,0.34556231630150164,0.41392705140646996,0.15882705140646997,BBQ,ImageNet,densenet201,1000,50000,1000,10000
3,0.2545,14.37190207860969,0.18274495858585857,0.6182950558213716,0.3607182606223829,0.3592023757453058,0.33407769328864584,0.4372625981761651,0.18276259817616514,BBQ,ImageNet,densenet201,1000,50000,1000,10000
4,0.2577,13.990290501759894,0.16403164444444443,0.5817474747474747,0.3658172300512032,0.33335895610226157,0.322961025888956,0.42192529674312484,0.1642252967431248,BBQ,ImageNet,densenet201,1000,50000,1000,10000
5,0.2567,14.230432550688457,0.153402403030303,0.5893753665689149,0.355969308462722,0.3192522587479024,0.32610637024790157,0.41028869868467943,0.15358869868467956,BBQ,ImageNet,densenet201,1000,50000,1000,10000
6,0.256,14.409602773496951,0.16970562626262625,0.6576883432868834,0.35138586914540565,0.3403700300940028,0.3266237475907138,0.4256196230067153,0.16961962300671535,BBQ,ImageNet,densenet201,1000,50000,1000,10000
7,0.2626,13.738044111098526,0.14254341717171715,0.4567506645401382,0.30038363877336116,0.3194377417153243,0.35426547172262157,0.40512327786651975,0.14252327786651975,BBQ,ImageNet,densenet201,1000,50000,1000,10000
8,0.2526,14.067033026300779,0.16914862727272725,0.5547864855451061,0.36212280070533986,0.334996303753785,0.3207653064470261,0.4219509210170601,0.16935092101706012,BBQ,ImageNet,densenet201,1000,50000,1000,10000
9,0.2613,13.518325340390607,0.14892727676767675,0.5020744284954812,0.3598121018190599,0.3212039815905449,0.33755787143858484,0.4103695093940333,0.14906950939403335,BBQ,ImageNet,densenet201,1000,50000,1000,10000
0,0.2601,13.897368674162752,0.15934795353535353,0.4811045751633987,0.3060957196786212,0.3462680896438726,0.37177018407294216,0.41960633465012914,0.1595063346501291,BBQ,ImageNet,inceptionv4,1000,50000,1000,10000
1,0.262,13.76684480534572,0.16019717373737374,0.763185606060606,0.324959490275273,0.34899618707284447,0.371334812565762,0.4222694651675296,0.16026946516752955,BBQ,ImageNet,inceptionv4,1000,50000,1000,10000
2,0.2552,13.860274579197302,0.142942503030303,0.41654208754208755,0.26757079413369467,0.32785687161828103,0.39690338744613507,0.39809805350504196,0.14289805350504206,BBQ,ImageNet,inceptionv4,1000,50000,1000,10000
3,0.2597,13.666291060882454,0.12873830808080808,0.39566710584101894,0.26698993065026816,0.31930927961599537,0.4143566092498882,0.3884762482775254,0.1287762482775254,BBQ,ImageNet,inceptionv4,1000,50000,1000,10000
4,0.2462,15.06858792743755,0.18254755050505048,0.5560715854194116,0.30926376350414964,0.365501189386663,0.3774526528104335,0.4287859534377378,0.1825859534377378,BBQ,ImageNet,inceptionv4,1000,50000,1000,10000
5,0.2654,13.770184989170692,0.164976903030303,0.4999232753062541,0.31490376518075125,0.35562631683320534,0.3621544314148839,0.4305273062481625,0.1651273062481624,BBQ,ImageNet,inceptionv4,1000,50000,1000,10000
6,0.2622,14.134871453508438,0.15860096464646464,0.4918383838383838,0.3159476020253826,0.34196331181872736,0.35744689532486223,0.42077795550567815,0.15857795550567816,BBQ,ImageNet,inceptionv4,1000,50000,1000,10000
7,0.2556,13.910578789300743,0.16993380000000002,0.4538471673254281,0.33488397005540993,0.34673735052530014,0.3441970793082136,0.42573451025985404,0.17013451025985404,BBQ,ImageNet,inceptionv4,1000,50000,1000,10000
8,0.2573,14.11650597262057,0.15180041616161616,0.45041467304625193,0.2833205447554968,0.3398988159172261,0.3911246931643885,0.4091064670305267,0.1518064670305267,BBQ,ImageNet,inceptionv4,1000,50000,1000,10000
9,0.2517,14.189307375044407,0.17432829999999996,0.6590606060606061,0.2956373457181837,0.3595665541840147,0.37646915867331765,0.4260063652578241,0.17430636525782411,BBQ,ImageNet,inceptionv4,1000,50000,1000,10000
0,0.2967,14.406860291080518,0.1927621606060606,0.6017755537021592,0.3924451119612942,0.3738482962012304,0.23665567643536145,0.48941176751995363,0.19271176751995356,BBQ,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000
1,0.3133,14.038086944347334,0.21231061010101013,0.8479805912528425,0.4704189985711746,0.4115737002598865,0.22509935288663122,0.5254040327090824,0.2121040327090825,BBQ,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000
2,0.3315,13.131185911387536,0.18602178888888887,0.7980067842605155,0.4477443814385945,0.39245642703771627,0.2305956933414172,0.5174146491320335,0.18591464913203348,BBQ,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000
3,0.3097,13.790268283681286,0.19330147070707068,0.517978354978355,0.42355516275775745,0.37837582393218916,0.21753519074837716,0.5035221826856178,0.19382218268561777,BBQ,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000
4,0.3118,13.938975882460689,0.21757337272727273,0.8324824142755831,0.4578466222797201,0.4183658826517505,0.2269616881746552,0.5289527460680773,0.21715274606807716,BBQ,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000
5,0.3022,14.275300318431974,0.22650647979797978,0.7687934517589691,0.43129025203351895,0.4232814451194898,0.22739858547908304,0.5288459398726011,0.22664593987260104,BBQ,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000
6,0.3258,13.481283906050544,0.19577668888888886,0.781903947965512,0.4376026619122121,0.4018496913459952,0.23029877357402223,0.5216957214750535,0.19589572147505352,BBQ,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000
7,0.3193,13.815160030417195,0.17094471212121212,0.4927682709447415,0.43613302773341445,0.35858608614588705,0.22863190144315354,0.49038738270870635,0.17108738270870644,BBQ,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000
8,0.3109,14.114334055153929,0.2127665343434344,0.8437654356560854,0.43869108292369674,0.418987098404063,0.24457052805822027,0.5235870323369393,0.21268703233693917,BBQ,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000
9,0.3149,13.89391367572624,0.1819487111111111,0.5526969696969697,0.38253388752474216,0.37915045572528944,0.24744764821361728,0.4967347127949277,0.1818347127949277,BBQ,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000
0,0.2504,13.813419508407701,0.1493468737373737,0.44958929722759505,0.28459411850566024,0.3354304047516812,0.4077084706451872,0.3997484303523054,0.14934843035230536,BBQ,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000
1,0.2546,14.162787274174477,0.15460031515151512,0.40267762369457283,0.28941378434105847,0.3389679314491225,0.38483721235522517,0.4092871418365356,0.15468714183653565,BBQ,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000
2,0.2489,13.3990285671561,0.13640747373737372,0.4456930529787672,0.27426237484569427,0.318473271545157,0.41299496997965707,0.38531082622963075,0.13641082622963074,BBQ,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000
3,0.2443,14.69413163999886,0.1525627898989899,0.4174104878572964,0.2719453760807919,0.3328892792471263,0.40536314227254266,0.3968342126698711,0.15253421266987116,BBQ,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000
4,0.2501,13.868041434233485,0.14394563838383836,0.4964992784992785,0.2721484011026338,0.3283877383053973,0.4089419220188865,0.3940815902582939,0.14398159025829393,BBQ,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000
5,0.2478,13.622013372477493,0.14382508585858586,0.34520202020202023,0.2637623600618856,0.32746941160000803,0.413753553489748,0.3915943608507665,0.14379436085076647,BBQ,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000
6,0.2395,13.72335730980901,0.14054436363636363,0.40680116959064333,0.2673765977418805,0.3167535829221338,0.4192774733031807,0.37997414495617093,0.14047414495617094,BBQ,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000
7,0.2544,13.811900684349954,0.16310691616161613,0.4621077441077441,0.3107517828531426,0.34635214859049285,0.3738039687273251,0.41754443234483996,0.16314443234483994,BBQ,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000
8,0.2379,14.607370143906744,0.1698276797979798,0.41536141071734295,0.2731962384810091,0.3467878213892836,0.39845303870551513,0.40739502077273093,0.169495020772731,BBQ,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000
9,0.2519,13.641360669272302,0.14177101717171717,0.4490481740481741,0.29394740352165893,0.32568026721037885,0.4042594639265257,0.39370844893699253,0.14180844893699257,BBQ,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000
0,0.3179,14.31384082134657,0.20497737373737374,0.6931863075196408,0.4066104633852239,0.40393469725451897,0.2208528551957226,0.5232147343305871,0.20531473433058714,BBQ,ImageNet,polynet,1000,50000,1000,10000
1,0.3429,13.194918665316678,0.17830699696969696,0.4567162766909602,0.42002642643086313,0.4062279624081764,0.25842479570410604,0.5212185316514748,0.1783185316514747,BBQ,ImageNet,polynet,1000,50000,1000,10000
2,0.3191,13.740189182554492,0.18393943232323232,0.4851717171717171,0.41119125232817066,0.38514529329783026,0.24441902556776046,0.5033513191478203,0.18425131914782028,BBQ,ImageNet,polynet,1000,50000,1000,10000
3,0.312,14.179530626303436,0.1549800121212121,0.4540685864166527,0.3391884296334733,0.35353483755054027,0.2857444266181728,0.4660797071299017,0.15407970712990177,BBQ,ImageNet,polynet,1000,50000,1000,10000
4,0.3183,14.008732232068237,0.17940682424242424,0.6536433566433566,0.41986543517291963,0.3780292117202791,0.2449645791891558,0.49803028807380595,0.17973028807380595,BBQ,ImageNet,polynet,1000,50000,1000,10000
5,0.3307,13.252123813563696,0.16290350505050505,0.4467933387933387,0.4019812790518808,0.37060118927151753,0.25655696645796006,0.49389998717177924,0.1631999871717793,BBQ,ImageNet,polynet,1000,50000,1000,10000
6,0.3204,13.855565435469902,0.16795228282828284,0.4780345389377647,0.43039014713275386,0.36526580995099567,0.24947258102812586,0.48870362948128515,0.16830362948128513,BBQ,ImageNet,polynet,1000,50000,1000,10000
7,0.3131,14.141747124460325,0.1852115202020202,0.494030303030303,0.4003426374510512,0.38532771641567887,0.2534266678882597,0.4984337186901157,0.18533371869011575,BBQ,ImageNet,polynet,1000,50000,1000,10000
8,0.3262,14.07890718137138,0.19652360505050506,0.6644611958090219,0.42414420361633864,0.40753604214440403,0.2400779273893497,0.5224843652824935,0.19628436528249354,BBQ,ImageNet,polynet,1000,50000,1000,10000
9,0.3318,13.30882184316052,0.17233332626262624,0.46026839826839827,0.4066365059626798,0.38319428799248867,0.25154934764784986,0.5043863496870244,0.17258634968702435,BBQ,ImageNet,polynet,1000,50000,1000,10000
0,0.2044,14.224508712359434,0.14497947171717168,0.995,0.1524365096505401,0.3259411717877257,0.5595479892675296,0.34934718726803154,0.1449471872680315,BBQ,ImageNet,senet154,1000,50000,1000,10000
1,0.1973,13.422282959281016,0.13439728787878788,0.965030303030303,0.15138809580603552,0.30701546156125814,0.5680680556555558,0.33166148361438075,0.13436148361438072,BBQ,ImageNet,senet154,1000,50000,1000,10000
2,0.1926,13.873780261422691,0.1589286282828283,0.745050505050505,0.16334762771962666,0.3269036066886759,0.5451882759091737,0.35153871010033005,0.15893871010033012,BBQ,ImageNet,senet154,1000,50000,1000,10000
3,0.1967,14.709327545689847,0.17360963838383836,0.8183434343434344,0.17585142181008787,0.34487402864064226,0.5255264364318306,0.37036625716088684,0.17366625716088682,BBQ,ImageNet,senet154,1000,50000,1000,10000
4,0.1859,14.235207437532464,0.14667739898989898,0.6250707070707071,0.14771312995144925,0.3081495830430428,0.5601474365888774,0.3326331670934688,0.1467331670934688,BBQ,ImageNet,senet154,1000,50000,1000,10000
5,0.2,14.14606479416699,0.14964952828282826,0.855040404040404,0.15982163891932774,0.3210180739558725,0.5360967875642905,0.34959510165183993,0.14959510165183992,BBQ,ImageNet,senet154,1000,50000,1000,10000
6,0.1933,14.074459440424276,0.13694514848484846,0.735060606060606,0.14546782627572255,0.30711738588385906,0.5730088296079195,0.3302889884292983,0.13698898842929824,BBQ,ImageNet,senet154,1000,50000,1000,10000
7,0.1905,14.269506215334951,0.16654105555555554,0.5494473304473304,0.15738194147685697,0.3301785990271463,0.5286463035837488,0.35707245507977076,0.16657245507977078,BBQ,ImageNet,senet154,1000,50000,1000,10000
8,0.1934,13.477530110595469,0.14076818181818185,0.6293665223665224,0.15946489642897013,0.3088455115668599,0.5605278943718999,0.3341086948583037,0.14070869485830376,BBQ,ImageNet,senet154,1000,50000,1000,10000
9,0.1888,14.210834654221442,0.14992157777777776,0.735060606060606,0.150442428351712,0.3155645325714453,0.5615830266467786,0.3387590733910446,0.1499590733910446,BBQ,ImageNet,senet154,1000,50000,1000,10000
0,0.1972,14.052218665057453,0.12856168181818178,0.7184444444444444,0.18625606247711252,0.2867094498304515,0.5152728417972238,0.32575854192147397,0.12855854192147392,BBQ,ImageNet,pnasnet5large,1000,50000,1000,10000
1,0.2004,14.250659912156879,0.13792833636363636,0.6092812333864965,0.1934476521031722,0.29990696142743806,0.5084845561653313,0.3383053013018471,0.13790530130184708,BBQ,ImageNet,pnasnet5large,1000,50000,1000,10000
2,0.1864,13.83340117463845,0.1278337484848485,0.605040404040404,0.1886347509714547,0.2748318692884056,0.5138384352531593,0.3142237245218579,0.12782372452185786,BBQ,ImageNet,pnasnet5large,1000,50000,1000,10000
3,0.1989,14.063924429892513,0.1323411060606061,0.6343620823620824,0.18345425038490837,0.29380988746597253,0.5183378605549449,0.33117370038461197,0.13227370038461206,BBQ,ImageNet,pnasnet5large,1000,50000,1000,10000
4,0.1999,14.557935164839256,0.13675845050505048,0.6017272727272727,0.19121135248521637,0.29802700396622145,0.510119251047136,0.3363785675890513,0.1364785675890513,BBQ,ImageNet,pnasnet5large,1000,50000,1000,10000
5,0.1916,13.854533945375692,0.1355982292929293,0.5551919191919192,0.18649693912143742,0.28755999164159485,0.505388573419739,0.3272310465758433,0.1356310465758433,BBQ,ImageNet,pnasnet5large,1000,50000,1000,10000
6,0.1856,13.515348078196057,0.13138455656565654,0.5594372294372294,0.1858883143392152,0.2790268866009866,0.5165301783845211,0.31697149533967645,0.1313714953396764,BBQ,ImageNet,pnasnet5large,1000,50000,1000,10000
7,0.1875,15.094361705011767,0.1591116,0.745050505050505,0.19567700862950366,0.31394795529436936,0.5116370772533798,0.3466507616916664,0.15915076169166642,BBQ,ImageNet,pnasnet5large,1000,50000,1000,10000
8,0.1909,14.290319324431982,0.14305439797979802,0.6051414141414141,0.19535044317825095,0.29868959901491393,0.5164423802593008,0.3339809041714663,0.14308090417146635,BBQ,ImageNet,pnasnet5large,1000,50000,1000,10000
9,0.213,13.855103156728521,0.12249783737373737,0.5093822434875066,0.191018831336217,0.2939607575239805,0.5110042273758962,0.3355032157403068,0.12250321574030676,BBQ,ImageNet,pnasnet5large,1000,50000,1000,10000
0,0.195,14.585260771013985,0.13506333232323234,0.5566496544391282,0.17475435350306037,0.29716507845659007,0.5339851465507095,0.3300907845801666,0.13509078458016663,BBQ,ImageNet,nasnetalarge,1000,50000,1000,10000
1,0.204,13.829325532190348,0.1149086111111111,0.495,0.16429230667343162,0.2820068847817271,0.5370056686944193,0.3189283238725931,0.11492832387259323,BBQ,ImageNet,nasnetalarge,1000,50000,1000,10000
2,0.1913,14.39931146452364,0.13133084747474746,0.6945645933014354,0.1789660470937061,0.2904798319133502,0.5415055597384274,0.3226210264903651,0.13132102649036514,BBQ,ImageNet,nasnetalarge,1000,50000,1000,10000
3,0.2104,13.78252259789579,0.10862549292929291,0.545050505050505,0.16920047324589296,0.28099901048419,0.5381295039681662,0.3190543710434143,0.10865437104341427,BBQ,ImageNet,nasnetalarge,1000,50000,1000,10000
4,0.1854,14.006118984297034,0.14034070303030305,0.5348066875653081,0.17386657801334054,0.29221018052992664,0.5268629407296586,0.32575402384839963,0.14035402384839954,BBQ,ImageNet,nasnetalarge,1000,50000,1000,10000
5,0.1908,14.471606803101688,0.13564599898989899,0.5018282828282827,0.177436056561879,0.290738813105758,0.52228108779961,0.3264146160130138,0.13561461601301378,BBQ,ImageNet,nasnetalarge,1000,50000,1000,10000
6,0.2122,14.002996992011502,0.1214183494949495,0.48757070707070704,0.17550329948251267,0.29721560000678454,0.5312322532107527,0.3336189655540231,0.12141896555402314,BBQ,ImageNet,nasnetalarge,1000,50000,1000,10000
7,0.2169,13.917587998232904,0.1264259222222222,0.4920845295055822,0.1832475732744454,0.3075822560635593,0.527698955754843,0.34330976122014784,0.12640976122014785,BBQ,ImageNet,nasnetalarge,1000,50000,1000,10000
8,0.2037,13.960479618760727,0.12803464242424245,0.5573838383838383,0.16969674402641008,0.2963402485452883,0.5297601277135618,0.3317636019013605,0.1280636019013605,BBQ,ImageNet,nasnetalarge,1000,50000,1000,10000
