,accuracy,log-loss,ECE,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,brier_score,Method,Dataset,Model,n_classes,size,calib_size,test_size
0,0.8038888888888889,0.4220707340174619,0.0135660830527497,0.04064727737141527,0.35295898224433947,0.7011196213021904,0.16074288880845763,0.8121668145632417,0.008277925674352815,0.1362223756371844,BBQ,PCam,XGBoost,2,10000,1000,9000
1,0.7953333333333333,0.4216592552473984,0.034195533108866444,0.18129534784464368,0.34967896093387535,0.6867196828673439,0.16349760619515427,0.8058468656329703,0.010513532299637002,0.13597853650382427,BBQ,PCam,XGBoost,2,10000,1000,9000
2,0.8042222222222222,0.41956094356457363,0.030058787878787893,0.22246603970741896,0.29373319918967195,0.712308111396573,0.15980826548902696,0.8151549629634649,0.010932740741242758,0.1356543933593452,BBQ,PCam,XGBoost,2,10000,1000,9000
3,0.8027777777777778,0.42755673990498944,0.03977180695847363,0.08545359252906426,0.404172986600623,0.6953729210236228,0.156550070261469,0.8142458530197574,0.011468075241979625,0.13682637131869627,BBQ,PCam,XGBoost,2,10000,1000,9000
4,0.7857777777777778,0.42655964961514714,0.028152861952861964,0.12861740145133643,0.42539524451158633,0.6732085300196708,0.15324430700485006,0.8095780340821807,0.023800256304402828,0.1370550061696556,BBQ,PCam,XGBoost,2,10000,1000,9000
5,0.8083333333333333,0.42226611969305594,0.044279988776655434,0.15024738914569424,0.3747172092803224,0.6747126641124725,0.18813514724292912,0.7855773499335229,0.022755983399810498,0.13636748414848998,BBQ,PCam,XGBoost,2,10000,1000,9000
6,0.804,0.42681408331204385,0.012401268237934856,0.07387933662581547,0.3722355990452928,0.7002572370029067,0.1585446844324371,0.8137804921688903,0.009780492168890209,0.1364406819728931,BBQ,PCam,XGBoost,2,10000,1000,9000
7,0.8041111111111111,0.42377643649387414,0.043254691358024705,0.16841302937633212,0.24145422230891,0.7205564623059904,0.1678917449372787,0.8102564983260415,0.006145387214930548,0.1375009292331387,BBQ,PCam,XGBoost,2,10000,1000,9000
8,0.8051111111111111,0.4259044680900425,0.03413644219977554,0.11883838383838385,0.3123082509260159,0.7153552334591741,0.15876308018166946,0.8167039778323348,0.011592866721223838,0.1370552129485985,BBQ,PCam,XGBoost,2,10000,1000,9000
9,0.8061111111111111,0.4188445705471769,0.032470493827160496,0.1296712446712447,0.3085956953732922,0.7078111841424163,0.16285427185214071,0.8120691971156929,0.005958086004581725,0.1351876337920235,BBQ,PCam,XGBoost,2,10000,1000,9000
0,0.7944444444444444,0.4805982742092662,0.07779936026936025,0.995,0.21744175013593758,0.6909033332025059,0.2169898147073525,0.764077110140785,0.03036733430365937,0.14773069075856252,BBQ,PCam,mondrian_forest,2,10000,1000,9000
1,0.7982222222222223,0.4803625885287619,0.07819865319865321,0.995,0.28541614477617244,0.6434493093046665,0.2494347390568566,0.7289516422569795,0.06927057996524263,0.1491935049376436,BBQ,PCam,mondrian_forest,2,10000,1000,9000
2,0.7956666666666666,0.48761351224508487,0.05031503283839732,0.9900505050505051,0.27734978489129847,0.6750702841343406,0.2206803819654681,0.758018004140926,0.037648662525740506,0.1474331112850413,BBQ,PCam,mondrian_forest,2,10000,1000,9000
3,0.7947777777777778,0.4906399763991095,0.0637479222330835,0.9900505050505051,0.28168846379655693,0.656791067852084,0.23583235792226545,0.742131582900537,0.05264619487724065,0.14845371609317964,BBQ,PCam,mondrian_forest,2,10000,1000,9000
4,0.7977777777777778,0.5017163760761281,0.07015345959876947,0.995,0.3626208213037365,0.6473819748423344,0.22908154693883062,0.7459366319102494,0.05184114586752839,0.14681729907267665,BBQ,PCam,mondrian_forest,2,10000,1000,9000
5,0.7942222222222223,0.47907005165130706,0.07264803591470258,0.995,0.1815529542264713,0.7036807780570342,0.21266106602332813,0.7701239445585419,0.02409827766368028,0.14801475548932488,BBQ,PCam,mondrian_forest,2,10000,1000,9000
6,0.7978888888888889,0.4763956147695938,0.07152902356902356,0.995,0.29830107013449997,0.650365568042373,0.23208398165162739,0.7441577662254156,0.053731122663473296,0.14487809799076085,BBQ,PCam,mondrian_forest,2,10000,1000,9000
7,0.7904444444444444,0.48180362674821187,0.07505763187429851,0.995,0.2728694672741286,0.6605128396733544,0.22674178601457973,0.7496317944351362,0.04081265000930817,0.147009399718646,BBQ,PCam,mondrian_forest,2,10000,1000,9000
8,0.7954444444444444,0.42211240710436065,0.026325061728395067,0.082930918240811,0.32958438407401164,0.6963073892668455,0.16512971921630218,0.8065264715300839,0.011082027085639518,0.13834027558506076,BBQ,PCam,mondrian_forest,2,10000,1000,9000
9,0.7911111111111111,0.48381830695668454,0.056740774834131875,0.9900505050505051,0.3281217773118162,0.6543711425342413,0.22263481590519685,0.7516730954132637,0.03943801569784752,0.14666441688113696,BBQ,PCam,mondrian_forest,2,10000,1000,9000
0,0.8138888888888889,0.47679895717722826,0.04913158249158246,0.15370100600323722,0.307927885184456,0.7704744648340999,0.12740246403677316,0.853591297725306,0.0397024088364171,0.1413554688926119,BBQ,PCam,random_forest,2,10000,1000,9000
1,0.8121111111111111,0.5051873394142231,0.06256075196408531,0.21182739215805346,0.27012757980272795,0.7803332580892721,0.11969535902812642,0.8615211289213759,0.0494100178102648,0.14140050434890075,BBQ,PCam,random_forest,2,10000,1000,9000
2,0.8105555555555556,0.6699883913701185,0.061832435465768804,0.25694267515923563,0.4084704751815352,0.7484806190221409,0.12169691483272659,0.853708940192001,0.04315338463644551,0.14107418792979368,BBQ,PCam,random_forest,2,10000,1000,9000
3,0.8116666666666666,0.5071555311391388,0.0509673625140292,0.2976600280424643,0.38139584477139277,0.7571960329799,0.12384570768712916,0.8537504868051613,0.04208382013849467,0.14210068424811292,BBQ,PCam,random_forest,2,10000,1000,9000
4,0.8134444444444444,0.4855285295709454,0.054028282828282814,0.12859833149306832,0.3980362133556531,0.761040738035324,0.11677636409791088,0.8604297375111671,0.04698529306672265,0.14175155717918372,BBQ,PCam,random_forest,2,10000,1000,9000
5,0.8113333333333334,0.4932130029096361,0.07509328843995512,0.22134707733068393,0.39379928579649665,0.7609421437339989,0.12857541669008046,0.8505802297099293,0.03924689637659583,0.14539815730085173,BBQ,PCam,random_forest,2,10000,1000,9000
6,0.8134444444444444,0.49297919900191606,0.068982682379349,0.1659437890353921,0.28123609114114584,0.7783954887084726,0.13349717717546522,0.8500659101599939,0.03662146571554943,0.143927984084401,BBQ,PCam,random_forest,2,10000,1000,9000
7,0.8118888888888889,0.4766327073488048,0.052054624017957345,0.17430959075288965,0.3486287874095086,0.7532367444659107,0.13064416162737724,0.8475125465966157,0.035623657707726825,0.14031259237658364,BBQ,PCam,random_forest,2,10000,1000,9000
8,0.8123333333333334,0.5081787374105685,0.06485539842873174,0.17348320336919676,0.33792862282493497,0.7786890131587275,0.12276704969011251,0.8587395381045199,0.04640620477118644,0.14567398656717787,BBQ,PCam,random_forest,2,10000,1000,9000
9,0.7997777777777778,0.4964115482720379,0.05964645342312004,0.18501343484102106,0.41084193972646427,0.7391356135325179,0.12091472250927097,0.8510642447737627,0.051286466995984964,0.14361715525659827,BBQ,PCam,random_forest,2,10000,1000,9000
0,0.65,0.6429342681165795,0.019424971941638596,0.030149437822959646,0.030360408005264624,0.6626364949705137,0.32794216596477027,0.6687603653625791,0.01876036536257908,0.225462556698254,BBQ,PCam,1layer_NN,2,10000,1000,9000
1,0.65,0.6382127387308673,0.033413479236812565,0.13236111111111104,0.1100012052829202,0.6340228502080287,0.3419970880089327,0.6496098903670038,0.0003901096329962106,0.22346353550716683,BBQ,PCam,1layer_NN,2,10000,1000,9000
2,0.6366666666666667,0.6371710280337849,0.03451040404040406,0.0648573839077271,0.09865860663437434,0.6072062212678155,0.3611558837384857,0.6273490144138036,0.009317652252862935,0.22293742229841174,BBQ,PCam,1layer_NN,2,10000,1000,9000
3,0.6295555555555555,0.6415901167772149,0.023518855218855224,0.13533949453036592,0.15661574872010803,0.6251694984546493,0.3350729455447225,0.6501990887101559,0.020643533154600352,0.2248847648576906,BBQ,PCam,1layer_NN,2,10000,1000,9000
4,0.638,0.6385866902701398,0.016103602693602663,0.14111522198731502,0.09217310993289095,0.6294816862082911,0.3420265895276095,0.6476594062887865,0.009659406288786504,0.2236488140713376,BBQ,PCam,1layer_NN,2,10000,1000,9000
5,0.6466666666666666,0.6426973347017907,0.03419078563411894,0.12709526457232878,0.03559275631659901,0.6569010308159461,0.3308926993703406,0.664794418628814,0.018127751962147415,0.22546381032353194,BBQ,PCam,1layer_NN,2,10000,1000,9000
6,0.651,0.6379798877135239,0.031241122334455643,0.055508009522656665,0.0876989604779892,0.6089345701145521,0.3687905039630053,0.6234355468900622,0.02756445310993777,0.22331769329525927,BBQ,PCam,1layer_NN,2,10000,1000,9000
7,0.6516666666666666,0.6431962962490859,0.02221037037037037,0.040620573551608086,0.027271751308539215,0.6517179211842072,0.3412558534562554,0.6562966780435057,0.004630011376839133,0.22553308701854913,BBQ,PCam,1layer_NN,2,10000,1000,9000
8,0.6495555555555556,0.6457197627421565,0.029473703703703703,0.05426392355234266,0.07790286984763176,0.6598359133653945,0.3262242741036465,0.6688905960382818,0.0193350404827263,0.2265290414884216,BBQ,PCam,1layer_NN,2,10000,1000,9000
9,0.6546666666666666,0.6423275641994031,0.051740190796857446,0.10147153533751474,0.02730752655758263,0.6153599660002262,0.37613244952037234,0.620929597972741,0.033737068693925565,0.22507618365151177,BBQ,PCam,1layer_NN,2,10000,1000,9000
