,accuracy,log-loss,ECE,ECE_15bins,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,brier_score,cal_time,fit_time,Method,Dataset,Model,n_classes,size,calib_size,test_size
0,0.965875,0.1072268168878044,0.021086478653044232,0.03614404162537974,0.26470136144049183,0.18424332915345912,0.7313310867335328,0.03687651228126088,0.9552135720351189,0.010661427964881079,0.02930793947049927,0.1336965560913086,0.1014397144317627,BBQ,KITTI,XGBoost,2,9090,1000,8000
1,0.9685,0.10647690082674156,0.011440049907357594,0.028952300762664123,0.04964500073195732,0.05111065289901021,0.8772388876576463,0.031761734717124325,0.9653717848876809,0.0031282151123190743,0.028159179708509136,0.1345512866973877,0.1018824577331543,BBQ,KITTI,XGBoost,2,9090,1000,8000
2,0.9655,0.11291269936173046,0.021911604088523946,0.022349251376102077,0.16039351216088382,0.04804748572386727,0.8732870364590757,0.027608458549202502,0.9689724360285832,0.0034724360285830723,0.029722107728436073,0.1307082176208496,0.10208392143249512,BBQ,KITTI,XGBoost,2,9090,1000,8000
3,0.968,0.10733708624970612,0.023730158257330578,0.034348686215416625,0.2898484848484848,0.05110800544046352,0.8692133900635597,0.03490712556211292,0.9620247309379085,0.005975269062091372,0.02826562908314252,0.13689422607421875,0.10158300399780273,BBQ,KITTI,XGBoost,2,9090,1000,8000
4,0.95925,0.185475101088593,0.019309775937484976,0.02961517470841098,0.19974747474747467,0.16535261488928707,0.7178292322723935,0.024480673217597934,0.9650184554311193,0.005768455431119181,0.029310037503901286,0.13666987419128418,0.10239672660827637,BBQ,KITTI,XGBoost,2,9090,1000,8000
5,0.966125,0.10674604505920067,0.018313859968984464,0.0356805539153764,0.17290255496137846,0.08318681485852439,0.8064346647652343,0.03417708742831057,0.9604236356772458,0.005701364322754247,0.027525763182518696,0.12889909744262695,0.10180830955505371,BBQ,KITTI,XGBoost,2,9090,1000,8000
6,0.954375,0.15198817600338224,0.02094713548998611,0.04332705590762795,0.3615112665112665,0.14885569321218367,0.7053509690598263,0.03129095243370855,0.956693335234434,0.0023183352344339977,0.029916061030484536,0.13578057289123535,0.1019124984741211,BBQ,KITTI,XGBoost,2,9090,1000,8000
7,0.964625,0.13528230940634403,0.020144091147776075,0.03706583167010587,0.14869075369075357,0.09982418057934898,0.7960862344197908,0.03377415094205545,0.9602071601901199,0.004417839809880104,0.028769802595133512,0.1303093433380127,0.10140371322631836,BBQ,KITTI,XGBoost,2,9090,1000,8000
8,0.965375,0.1670728356599422,0.01627618267045689,0.030417882066340267,0.11602055033089509,0.04251914745754247,0.8818531573563053,0.022088288167918923,0.9745856843833574,0.009210684383357357,0.029746333120443363,0.1367177963256836,0.1022801399230957,BBQ,KITTI,XGBoost,2,9090,1000,8000
9,0.962,0.14157631473301518,0.012390678261488099,0.028866306277269747,0.4018028107158541,0.1298819412674093,0.7619409595668621,0.02927016037954527,0.9627958621784183,0.0007958621784182364,0.029408267424675706,0.12741684913635254,0.10020971298217773,BBQ,KITTI,XGBoost,2,9090,1000,8000
0,0.940875,0.19126684967015312,0.020653401831373843,0.027026967071451323,0.35115384615384615,0.1769347260465806,0.7405614312656899,0.03868744639544716,0.9482606434962675,0.007385643496267552,0.042180388333952205,0.13560080528259277,0.1020195484161377,BBQ,KITTI,mondrian_forest,2,9031,1000,8000
1,0.949375,0.16695709801916156,0.02225275252525252,0.02700178571428571,0.11287878787878791,0.13553891664730883,0.7991763854608923,0.050073008613267106,0.9422952419617372,0.0070797580382627595,0.042091571520840296,0.1299123764038086,0.10264110565185547,BBQ,KITTI,mondrian_forest,2,9031,1000,8000
2,0.948,0.16045229811674494,0.023119027777777773,0.027016964285714287,0.18499351311277923,0.12401375546691841,0.8004236705977988,0.0450324080299409,0.9469313080587016,0.001068691941298397,0.04181023866574932,0.13847684860229492,0.10194897651672363,BBQ,KITTI,mondrian_forest,2,9031,1000,8000
3,0.936875,0.3776350370951941,0.027851650050436428,0.02751746115690641,0.4094311034877073,0.18747416751794682,0.7425989612578552,0.035819177943690966,0.9501934670934067,0.013318467093406623,0.04482448040691773,0.13302826881408691,0.1026449203491211,BBQ,KITTI,mondrian_forest,2,9031,1000,8000
4,0.94225,0.18126177569189006,0.019639284352221342,0.022395083875163074,0.223080808080808,0.2420618253513453,0.7172309359834232,0.04504581052249584,0.9412256715882211,0.0010243284117790324,0.04367156776278957,0.13137507438659668,0.1025247573852539,BBQ,KITTI,mondrian_forest,2,9031,1000,8000
5,0.9395,0.22957187427888348,0.023001717171717145,0.01993035714285716,0.3964685314685314,0.13363954651349846,0.78997915959366,0.04049307434950836,0.9492504958040533,0.009750495804053329,0.046014418085103787,0.13945436477661133,0.10289859771728516,BBQ,KITTI,mondrian_forest,2,9031,1000,8000
6,0.94425,0.3042802115809608,0.020737556309530787,0.033125508560318366,0.22479797979797983,0.20596665987966592,0.744519439946397,0.04073290221628883,0.9472949158592809,0.0030449158592808848,0.04291305057625236,0.13126158714294434,0.10215210914611816,BBQ,KITTI,mondrian_forest,2,9031,1000,8000
7,0.946375,0.21279307940372233,0.022302626430417135,0.021340189550338142,0.3334145805884937,0.10181688992525359,0.82709470940603,0.03664842988118325,0.9560447959630936,0.009669795963093593,0.04337572772159861,0.13643431663513184,0.10237669944763184,BBQ,KITTI,mondrian_forest,2,9031,1000,8000
8,0.948125,0.2786346433523274,0.014212457861750061,0.029332128551262087,0.04499511241446719,0.0867407026184594,0.8614668140001304,0.04146669922208154,0.9534979767763206,0.005372976776320697,0.045085236368323636,0.13553094863891602,0.10302424430847168,BBQ,KITTI,mondrian_forest,2,9031,1000,8000
9,0.943,0.2562972140912184,0.023981854412648586,0.02437069533349351,0.1429747614650662,0.11639880080286605,0.7991572958668527,0.03002297319767926,0.9602403021389989,0.017240302138999106,0.04295878098736715,0.12736225128173828,0.10260820388793945,BBQ,KITTI,mondrian_forest,2,9031,1000,8000
0,0.8835,2.3972241553156097,0.10478748950699066,0.08077553989467144,0.20035353535353528,0.1849667657735576,0.8682074616573677,0.027317207227489225,0.9605114166975965,0.07701141669759666,0.09891066458538672,0.13297033309936523,0.08975005149841309,BBQ,KITTI,random_forest,2,9090,1000,8000
1,0.887125,2.2506371180326212,0.02412736108570617,0.027485018131552526,0.3645260295260295,0.23646895320424244,0.8661805600544837,0.03659991073139602,0.9524264349085602,0.06530143490856011,0.09970596768937745,0.13391375541687012,0.08782267570495605,BBQ,KITTI,random_forest,2,9090,1000,8000
2,0.89675,1.4644759698070802,0.022599021146838868,0.04581717997154244,0.31578942130666265,0.15775501316038074,0.9045156182719449,0.040330974224045794,0.9539744364511653,0.057224436451165206,0.09550928353462791,0.12772178649902344,0.08952498435974121,BBQ,KITTI,random_forest,2,9090,1000,8000
3,0.895125,1.7096008868141457,0.01953982003539231,0.043835508849557545,0.3486770583533173,0.09471613283471206,0.9227886886189133,0.039506098154796575,0.9565395676080961,0.0614145676080963,0.09648775495389009,0.13486170768737793,0.09020304679870605,BBQ,KITTI,random_forest,2,9090,1000,8000
4,0.892375,1.5997881401519936,0.029474090497278074,0.060642993325318,0.47947358197358203,0.11300389388953394,0.9014655108750249,0.03805818022420449,0.95543305703035,0.06305805703035006,0.09546352414668399,0.13460397720336914,0.08915352821350098,BBQ,KITTI,random_forest,2,9090,1000,8000
5,0.896,1.5272411327583422,0.010616948487336426,0.030033671299645032,0.1880556768273799,0.09950125152788876,0.9369293456749358,0.02914509715963704,0.9673266448951585,0.07132664489515851,0.0981669029011592,0.13645029067993164,0.0902860164642334,BBQ,KITTI,random_forest,2,9090,1000,8000
6,0.893625,0.6649269106285631,0.11387313694217717,0.08639231402132795,0.2024303405572755,0.1394540351477247,0.9054243650038096,0.04009989461550605,0.9541052485014986,0.06048024850149865,0.09707514958175291,0.13579750061035156,0.08904337882995605,BBQ,KITTI,random_forest,2,9090,1000,8000
7,0.895375,0.8072263980910653,0.11357608776737137,0.07821742812428241,0.2849145299145299,0.05056794610808719,0.9477411960143446,0.02603712724714045,0.9712194298240925,0.0758444298240924,0.09767826805532843,0.13454174995422363,0.08959341049194336,BBQ,KITTI,random_forest,2,9090,1000,8000
8,0.883625,1.1257883084132485,0.1165070794436868,0.08574109946674856,0.395,0.1898758534757054,0.869334417458442,0.041421330267515474,0.9481928698740928,0.06456786987409283,0.10051232183246132,0.12738370895385742,0.09014225006103516,BBQ,KITTI,random_forest,2,9090,1000,8000
9,0.89825,1.2027842197863192,0.09718758276192582,0.07756472978379685,0.12517031630170317,0.0924975596079188,0.9329806155633124,0.03344046735738234,0.9631428778297985,0.06489287782979836,0.09525037756011374,0.1351318359375,0.08930325508117676,BBQ,KITTI,random_forest,2,9090,1000,8000
0,0.957375,0.1279087128382104,0.02262238636363639,0.03960238095238095,0.28153241273494434,0.14848268481266,0.7115529924420252,0.03285878738867675,0.9562467647266069,0.00112823527339306,0.029228245982387685,0.13853049278259277,0.10183215141296387,BBQ,KITTI,1layer_NN,2,9090,1000,8000
1,0.968125,0.14033873468233843,0.01105041077048191,0.03207018874629627,0.31318181818181823,0.15776637414529954,0.7513706550995797,0.031621791261373544,0.9614610929663818,0.006663907033618171,0.02736929245222728,0.12802481651306152,0.10188007354736328,BBQ,KITTI,1layer_NN,2,9090,1000,8000
2,0.95125,0.11877502971596919,0.02451751262626262,0.035883333333333295,0.3945959595959596,0.18066787068560589,0.6813383360401001,0.033236567387777104,0.9528489591543319,0.0015989591543318846,0.031194038866850255,0.13352131843566895,0.10133719444274902,BBQ,KITTI,1layer_NN,2,9090,1000,8000
3,0.96925,0.1077598908224112,0.018538346204858266,0.031198510293513147,0.1888383838383838,0.14311027500146317,0.7626430128020866,0.03343070786188665,0.9602985590485305,0.008951440951469432,0.026672023839519336,0.13680529594421387,0.10252857208251953,BBQ,KITTI,1layer_NN,2,9090,1000,8000
4,0.965,0.12489072515642344,0.014403080808080818,0.022662797619047565,0.19081902676959717,0.07629500387490983,0.8221738184965325,0.025573964357543534,0.969097208042349,0.0040972080423491535,0.028274991532999217,0.13911151885986328,0.10124325752258301,BBQ,KITTI,1layer_NN,2,9090,1000,8000
5,0.966375,0.14642595986253543,0.009927398989898958,0.0199214285714286,0.02025768870816791,0.03369901696063308,0.9093851490897253,0.0218388361756761,0.9758485703288731,0.009473570328873037,0.030220368117912982,0.12755393981933594,0.10183358192443848,BBQ,KITTI,1layer_NN,2,9090,1000,8000
6,0.9675,0.16590120700059777,0.015624952724923638,0.028135165545462904,0.19752525252525255,0.10845761538747853,0.7949623636377541,0.025964863982016487,0.968215270915626,0.0007152709156260373,0.026960576276018243,0.13036513328552246,0.10171699523925781,BBQ,KITTI,1layer_NN,2,9090,1000,8000
7,0.967625,0.11704011413071513,0.024574886363636368,0.03239017857142852,0.2725581053250956,0.017562722212494542,0.9029909802337266,0.03233319549360291,0.9655729246955693,0.002052075304430582,0.028376422413664358,0.13767099380493164,0.10237979888916016,BBQ,KITTI,1layer_NN,2,9090,1000,8000
8,0.963875,0.12986243721909313,0.014054141414141451,0.02312619047619051,0.04713578182600453,0.02273040212566528,0.9160247001683293,0.03289308948933836,0.9652615656620449,0.0013865656620448419,0.03268501595900169,0.13690757751464844,0.10108780860900879,BBQ,KITTI,1layer_NN,2,9090,1000,8000
9,0.970375,0.10835045401022683,0.023330934343434372,0.03425446428571428,0.07275281775281783,0.08063697543469653,0.8110327209576125,0.04728682176940009,0.9485158946838876,0.02185910531611233,0.026118482805237025,0.13340091705322266,0.10111618041992188,BBQ,KITTI,1layer_NN,2,9090,1000,8000
