,fit_time,score_time,test_accuracy,test_log-loss,test_ECE,test_MCE,test_sharpness,test_overconfidence,test_underconfidence,test_avg_confidence,model,alpha,beta,miscal_function,test_plus_train_size,marginal_class_probs
4,0.004439830780029297,0.04913735389709473,0.40944444444444444,1.6137447095894033,-0.0296137566137566,-0.8095238095238095,0.07638546105980207,-0.3627782376560692,-0.5745397531041934,0.38844303810589503,Isotonic_Regression,2,5.0,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
5,0.004275083541870117,0.04941511154174805,0.4077777777777778,1.4973033236071074,-0.030848148148148128,-0.15938375350140055,0.08238026325398416,-0.36081501180556563,-0.5697770799796047,0.3891180143776129,Isotonic_Regression,2,5.0,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
6,0.004502058029174805,0.048966169357299805,0.40655555555555556,1.6458110331309852,-0.025514814814814806,-0.8095238095238095,0.10261778967680313,-0.35548320322776866,-0.568878322474035,0.3862344451674465,Isotonic_Regression,2,5.0,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
7,0.0044667720794677734,0.04928708076477051,0.40144444444444444,1.5159798097274324,-0.0375978835978836,-0.24285714285714288,0.08379939642413829,-0.3573811624088952,-0.5689030212957173,0.3869739673283657,Isotonic_Regression,2,5.0,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
8,0.004278898239135742,0.04845118522644043,0.4103333333333333,1.6085705925023437,-0.013810582010581995,-0.24285714285714288,0.09656700025428769,-0.37252439828937883,-0.5574721797715235,0.40124913575838855,Isotonic_Regression,2,5.0,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
9,0.004903078079223633,0.05022573471069336,0.4112222222222222,1.7355363376069677,-0.023757671957671932,-0.10261904761904761,0.08898716166690786,-0.37308431651276874,-0.5592417814161357,0.4009133289088937,Isotonic_Regression,2,5.0,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
0,0.0035011768341064453,0.01099705696105957,0.5588888888888889,3.290796339877419,-0.04664021164021165,-0.23333333333333334,0.14767678307976606,-0.5255517478775975,-0.38846954405562034,0.5736042924971435,Isotonic_Regression,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
1,0.003309011459350586,0.011122941970825195,0.5066666666666667,2.580969261454199,-0.051206349206349186,-0.1355311355311355,0.16160039919686575,-0.4128264091093821,-0.4690085803391262,0.472696681122138,Isotonic_Regression,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
2,0.0031900405883789062,0.010887861251831055,0.5188888888888888,3.4499361913244067,-0.0753068783068783,-0.33188405797101445,0.14535675708838514,-0.4027006616317858,-0.48832506652090163,0.45924620046811354,Isotonic_Regression,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
3,0.0032629966735839844,0.01080322265625,0.4988888888888889,2.3486067031479467,-0.08814285714285712,-0.26402116402116405,0.16298193317179924,-0.4376540497745352,-0.42587389517636876,0.505738441682362,Isotonic_Regression,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
4,0.0033600330352783203,0.011146068572998047,0.5122222222222222,2.7770396923875778,-0.05683597883597885,-0.1680672268907563,0.15300780965151797,-0.48814173386723714,-0.3881202308148122,0.5515231052912096,Isotonic_Regression,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
5,0.003454923629760742,0.010833978652954102,0.5155555555555555,3.054617664053765,-0.05680952380952382,-0.19961389961389958,0.17780595908288274,-0.5046413311969453,-0.37408983043942906,0.5671621545310812,Isotonic_Regression,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
6,0.0033998489379882812,0.011140823364257812,0.5411111111111111,2.43251276662264,-0.05035449735449736,-0.7666666666666666,0.13179952878949835,-0.4705759533983589,-0.4345255981510473,0.5219265582821802,Isotonic_Regression,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
7,0.003178119659423828,0.011249780654907227,0.5444444444444444,2.089170526791556,-0.0643386243386243,-0.9142857142857144,0.14769784294042457,-0.4441080063563607,-0.444827043692135,0.5045767013299576,Isotonic_Regression,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
8,0.0032088756561279297,0.011080026626586914,0.5322222222222223,1.8709803276435397,-0.04410052910052911,-0.15238095238095237,0.15394519545704383,-0.5029465258230654,-0.38993636914042246,0.559956629503609,Isotonic_Regression,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
9,0.0031981468200683594,0.010988950729370117,0.5411111111111111,2.969436859406978,-0.07224867724867724,-0.23333333333333334,0.13720749243707867,-0.5119182028892105,-0.3856568770424136,0.5673414651928761,Isotonic_Regression,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
0,0.004315853118896484,0.05044126510620117,0.5682222222222222,1.4086204783202956,-0.06581111111111108,-0.13809523809523805,0.13370589200054236,-0.4462512746740211,-0.4555232694633716,0.5020651614830626,Isotonic_Regression,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
1,0.004296064376831055,0.05139803886413574,0.5691111111111111,1.4806608304918656,-0.07199841269841269,-0.13809523809523805,0.12815953614811604,-0.44095775697998174,-0.4621980492522195,0.49607286369983333,Isotonic_Regression,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
2,0.004254817962646484,0.056838035583496094,0.5715555555555556,1.3774963596164365,-0.0715222222222222,-0.13809523809523805,0.12169931910453004,-0.4473412293738094,-0.4591290658747789,0.5007986517339496,Isotonic_Regression,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
3,0.004425048828125,0.05193591117858887,0.564,1.491592172588097,-0.05958359788359787,-0.13809523809523805,0.13431306177659033,-0.4457985552094822,-0.45328927098834904,0.5027130212339055,Isotonic_Regression,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
4,0.004413127899169922,0.05182003974914551,0.5635555555555556,1.307938815844651,-0.07687195767195765,-0.19047619047619047,0.1353977706069803,-0.42746921015462463,-0.468243035324179,0.4862411535914589,Isotonic_Regression,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
5,0.004436016082763672,0.051737070083618164,0.5727777777777778,1.4497061630291606,-0.07143439153439152,-0.13809523809523805,0.13880023772959182,-0.4431458851585898,-0.4590535231102111,0.49916389075573775,Isotonic_Regression,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
6,0.0044782161712646484,0.050618886947631836,0.572,1.3524352080342839,-0.08210529100529099,-0.12719987671443977,0.12883839585411894,-0.4336735115343484,-0.4703661493471952,0.48856282551010544,Isotonic_Regression,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
7,0.004348039627075195,0.05051994323730469,0.5648888888888889,1.2964092193451002,-0.06587142857142855,-0.11942005852620374,0.12462368602589961,-0.4525993744351374,-0.446087861174156,0.5098298293420654,Isotonic_Regression,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
8,0.0049059391021728516,0.052150726318359375,0.5773333333333334,1.362273136080309,-0.075710582010582,-0.13809523809523805,0.13795196498624823,-0.443419422618081,-0.4593415440102795,0.4995587578846408,Isotonic_Regression,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
9,0.004600048065185547,0.05216479301452637,0.563,1.3598318539331804,-0.05704603174603173,-0.10242644828632086,0.13270526396621982,-0.4524707638279753,-0.4473777873753867,0.5088560295004824,Isotonic_Regression,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
0,0.0032460689544677734,0.010637998580932617,0.25555555555555554,3.9854055629972507,-0.10308465608465608,-0.4547619047619047,0.06899411506344952,-0.34342161119551035,-0.6187521527173715,0.35308831597332946,Isotonic_Regression,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
1,0.003197908401489258,0.010265111923217773,0.2611111111111111,3.333786270802427,-0.06715873015873017,-0.7571428571428571,0.060336264968514276,-0.30790894772948996,-0.642995176656986,0.32072842636191007,Isotonic_Regression,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
2,0.0032629966735839844,0.010363101959228516,0.2611111111111111,3.209469277329297,-0.09132275132275133,-0.7047619047619047,0.053046613499885785,-0.3342691196213814,-0.6299695606021855,0.3436067975630056,Isotonic_Regression,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
3,0.0031769275665283203,0.010685920715332031,0.26,3.8831056484756643,-0.08833862433862434,-0.4761904761904762,0.11351866282593821,-0.3333128974249854,-0.6204102165015377,0.34534488780408934,Isotonic_Regression,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
4,0.003323078155517578,0.01081085205078125,0.2677777777777778,2.8584337513159306,-0.09020105820105821,-0.1847926267281106,0.06685128523074631,-0.33883953779574166,-0.6213526807739426,0.3494991770454151,Isotonic_Regression,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
5,0.0032460689544677734,0.010672807693481445,0.2811111111111111,2.495558073859866,-0.08129100529100527,-0.6523809523809524,0.03550187675527934,-0.34790645167096157,-0.627360183417488,0.3548592753627641,Isotonic_Regression,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
6,0.003408193588256836,0.010128974914550781,0.25666666666666665,2.3880317772950477,-0.04279894179894179,-0.7047619047619047,0.04523430106765394,-0.2860810186839137,-0.6845257789480629,0.293625273958373,Isotonic_Regression,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
7,0.0043370723724365234,0.012954950332641602,0.2677777777777778,4.604675581236401,-0.16553439153439156,-0.39350649350649347,0.09384832617978531,-0.4208318058913578,-0.5431815588900625,0.4304682270998887,Isotonic_Regression,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
8,0.003194093704223633,0.01161503791809082,0.28555555555555556,2.6697297721353213,-0.06303174603174604,-0.3714285714285714,0.06047322684124013,-0.3366877548322737,-0.6374074874128658,0.34408500232449496,Isotonic_Regression,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
9,0.003993988037109375,0.012172937393188477,0.24333333333333335,2.1284283384318328,-0.09686772486772488,-0.7047619047619047,0.03297216944968571,-0.3239372779485504,-0.6483932760572677,0.33067017647380126,Isotonic_Regression,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
0,0.004535198211669922,0.04425501823425293,0.28355555555555556,1.7386946896326763,-0.01395714285714285,-0.2047619047619047,0.03731157216338262,-0.26738143543143805,-0.7011964715504018,0.27629134447392084,Isotonic_Regression,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
1,0.0042629241943359375,0.04852604866027832,0.2727777777777778,1.6620303980735167,-0.03697936507936507,-0.2952380952380953,0.03917035821029691,-0.2898342633860142,-0.6730800230167581,0.29995042192836907,Isotonic_Regression,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
2,0.004704952239990234,0.05336594581604004,0.2827777777777778,1.662224919959068,-0.027951851851851842,-0.7047619047619047,0.039276784173225575,-0.2918965952536171,-0.6739616673908767,0.30155111987247973,Isotonic_Regression,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
3,0.004311084747314453,0.048558712005615234,0.28155555555555556,1.721517786894843,-0.028595238095238094,-0.7047619047619047,0.048847880024800845,-0.29293944738872557,-0.6707189681842762,0.30317162238183815,Isotonic_Regression,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
4,0.00518798828125,0.04736590385437012,0.28244444444444444,1.823740268811831,-0.03232063492063494,-0.2952380952380953,0.03399642894288663,-0.2992295234243903,-0.6697545015512358,0.30798981325905234,Isotonic_Regression,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
5,0.004878044128417969,0.050917863845825195,0.2818888888888889,1.6549676923455128,-0.0147862433862434,-0.18095238095238098,0.02961834250026788,-0.27232267255171294,-0.6973720194117472,0.2808654021615687,Isotonic_Regression,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
6,0.004363059997558594,0.04726409912109375,0.27566666666666667,1.9589564221607636,-0.022009523809523823,-0.24285714285714288,0.043082611212562266,-0.28291355578693594,-0.6797698830215388,0.2932004878220665,Isotonic_Regression,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
7,0.004575967788696289,0.04599285125732422,0.2708888888888889,1.733908578214741,-0.0293037037037037,-0.27056277056277056,0.024234088504567573,-0.2737196922610955,-0.6977414749479031,0.2814505449660356,Isotonic_Regression,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
8,0.004324197769165039,0.0453035831451416,0.2813333333333333,1.688637793684926,-0.02726190476190475,-0.7047619047619047,0.03360881811336072,-0.27437367258463913,-0.6966562403551988,0.28252392374423135,Isotonic_Regression,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
9,0.004271745681762695,0.048795223236083984,0.26944444444444443,1.6485945103522064,-0.030411640211640202,-0.3714285714285714,0.034228921288353975,-0.2802113414632143,-0.6852836364111473,0.2895085279804002,Isotonic_Regression,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
0,0.0032029151916503906,0.011327028274536133,0.8355555555555556,2.6076682426202216,-0.025518518518518565,-0.3904761904761905,0.11459955754793633,-0.7414593719206395,-0.11670339236703299,0.8599722622047176,Isotonic_Regression,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
1,0.0032079219818115234,0.011008977890014648,0.8377777777777777,1.528889149721938,-0.03904761904761901,-0.3904761904761905,0.12183320208094293,-0.6885555773251447,-0.1485430044297585,0.8250307654993703,Isotonic_Regression,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
2,0.003242015838623047,0.010940790176391602,0.81,1.7323908067155804,-0.05643386243386239,-0.1607142857142857,0.2135783344875268,-0.5851018283000078,-0.1790692254547815,0.7761232747586286,Isotonic_Regression,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
3,0.003281831741333008,0.011046171188354492,0.8444444444444444,1.7329328015603218,-0.033862433862433816,-0.29761904761904767,0.11233298569905212,-0.7182656144539888,-0.13658474819652705,0.8408364193268866,Isotonic_Regression,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
4,0.0032792091369628906,0.010678768157958984,0.8377777777777777,2.4091556385965145,-0.03526455026455032,-0.49523809523809526,0.10056184902337138,-0.7665606243845347,-0.11148319279341788,0.86873280421545,Isotonic_Regression,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
5,0.0034668445587158203,0.010716915130615234,0.8244444444444444,1.5622891302116058,-0.04442328042328038,-0.4000000000000001,0.11223563202497625,-0.717690563472845,-0.13875587736877343,0.8360424978011998,Isotonic_Regression,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
6,0.0032351016998291016,0.010953903198242188,0.83,1.463250695568791,-0.03716931216931214,-0.34285714285714286,0.09786714258670288,-0.7253025606423116,-0.1261671764668479,0.8485826788417091,Isotonic_Regression,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
7,0.003222942352294922,0.011261940002441406,0.8311111111111111,1.5196174039091197,-0.0303809523809524,-0.3380952380952381,0.14998132430945516,-0.7100721907819798,-0.1332832610265555,0.840261215278886,Isotonic_Regression,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
8,0.0033309459686279297,0.012020111083984375,0.8488888888888889,2.1914519535849295,-0.0515396825396825,-0.7142857142857143,0.13909820046694413,-0.6935745752720983,-0.16303576518842403,0.8152964640367216,Isotonic_Regression,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
9,0.0033118724822998047,0.012156248092651367,0.8377777777777777,1.7877397393577161,-0.05770899470899475,-0.49523809523809526,0.13083032927728946,-0.7610192279930877,-0.10154112080379853,0.8761631135565853,Isotonic_Regression,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
0,0.0042650699615478516,0.052603960037231445,0.835,0.705980597399984,-0.03342804232804231,-0.1530020703933747,0.10353529260370305,-0.6928245713606052,-0.16185093284622054,0.8141705253479057,Isotonic_Regression,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
1,0.004437923431396484,0.05614495277404785,0.8354444444444444,0.7730009838855834,-0.035750264550264546,-0.23333333333333334,0.095823824718734,-0.705021701315764,-0.15478570350361043,0.8221448261116667,Isotonic_Regression,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
2,0.0045430660247802734,0.054524898529052734,0.8352222222222222,0.7239633758912648,-0.04129206349206347,-0.1607142857142857,0.08383622891166542,-0.7170998062352162,-0.153716540501256,0.824996864188765,Isotonic_Regression,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
3,0.005238056182861328,0.05459928512573242,0.8325555555555556,0.8941446792960509,-0.027471428571428542,-0.33809523809523806,0.09808622903037095,-0.7341007618044039,-0.13080263148102664,0.8465761922613227,Isotonic_Regression,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
4,0.0046231746673583984,0.05796360969543457,0.8335555555555556,0.7000278919806618,-0.04092063492063489,-0.24761904761904763,0.07386524084325681,-0.7397600179846566,-0.14025287774482556,0.8397759353443706,Isotonic_Regression,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
5,0.0052258968353271484,0.05248689651489258,0.8323333333333334,0.691507382087449,-0.03182486772486769,-0.2168831168831169,0.09639391207465796,-0.7068289891809854,-0.15218554319758618,0.8241758933978875,Isotonic_Regression,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
6,0.004664897918701172,0.054019927978515625,0.8338888888888889,0.7337173011809405,-0.030414814814814783,-0.1280566280566281,0.1051945372797775,-0.7175447916960509,-0.14113492334330643,0.8353902070993423,Isotonic_Regression,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
7,0.004635810852050781,0.05509805679321289,0.8334444444444444,0.7406486116290788,-0.038751851851851815,-0.1095957416199107,0.08554629674693871,-0.7309197661097637,-0.14289618084378025,0.8360871640988156,Isotonic_Regression,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
8,0.004446983337402344,0.052001953125,0.8325555555555556,0.699025254686947,-0.03767566137566135,-0.23333333333333334,0.09350079709767366,-0.7189966089233759,-0.144505493675359,0.8326386917264514,Isotonic_Regression,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
9,0.0044879913330078125,0.05470705032348633,0.8352222222222222,0.6755802635644126,-0.027316931216931184,-0.06912442396313367,0.11435692235356766,-0.695414301623265,-0.15599498638081677,0.819520566298078,Isotonic_Regression,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
0,0.0034322738647460938,0.010344982147216797,0.8844444444444445,2.874659319685563,-0.049275132275132305,-0.3904761904761905,0.06031000114880634,-0.852199890904549,-0.04075047980407697,0.9468793408111421,Isotonic_Regression,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
1,0.0032167434692382812,0.010500192642211914,0.9011111111111111,2.5103109914933905,-0.03406878306878313,-0.3904761904761905,0.04481871023166007,-0.8430983587737738,-0.04806187221732378,0.9411750839584626,Isotonic_Regression,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
2,0.003184795379638672,0.010309219360351562,0.9011111111111111,2.7249556183560384,-0.05541269841269841,-0.44285714285714284,0.04391310422175535,-0.9018639972671415,-0.025653585206307672,0.9671787090605113,Isotonic_Regression,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
3,0.003195047378540039,0.010452032089233398,0.8833333333333333,1.6876737141776323,-0.02896825396825397,-0.44285714285714284,0.08546688305023796,-0.7504399400043923,-0.06544426197451061,0.9130755615896947,Isotonic_Regression,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
4,0.003651142120361328,0.010888814926147461,0.9044444444444445,1.6590290265926302,-0.025047619047618996,-0.3380952380952381,0.08493329809986692,-0.7683518268221394,-0.07440399861518711,0.9105704469266018,Isotonic_Regression,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
5,0.003348827362060547,0.010254859924316406,0.9022222222222223,2.6830853932776204,-0.05167195767195764,-0.6523809523809524,0.0320771405240419,-0.9137989554682481,-0.021581816082438456,0.9720998593580731,Isotonic_Regression,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
6,0.0032219886779785156,0.010467052459716797,0.9033333333333333,1.0679482159343991,-0.021174603174603214,-0.3904761904761905,0.07204046901063814,-0.7820934021743277,-0.07588354096317912,0.9103875635401131,Isotonic_Regression,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
7,0.0031969547271728516,0.0106658935546875,0.8977777777777778,1.5728996672266577,-0.018068783068783137,-0.3904761904761905,0.06026353861693939,-0.7985154909865553,-0.0772192091654791,0.9100781157389509,Isotonic_Regression,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
8,0.003194093704223633,0.010455131530761719,0.9177777777777778,1.7986336430690006,-0.04396296296296294,-0.6095238095238096,0.10809101070532116,-0.7726995093950654,-0.09938175602416448,0.8901004813547501,Isotonic_Regression,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
9,0.0032949447631835938,0.011615991592407227,0.9066666666666666,1.35770991603859,-0.028296296296296267,-0.12976190476190474,0.08112505785709007,-0.7665595639274003,-0.09955030763401147,0.8879532803783869,Isotonic_Regression,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
0,0.004340171813964844,0.049623966217041016,0.9086666666666666,0.5193939662625374,-0.017715873015872945,-0.2654761904761905,0.044103062397985185,-0.8188743710361053,-0.09020001076716502,0.9014954494375337,Isotonic_Regression,3,0.75,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
1,0.004555940628051758,0.049664974212646484,0.9076666666666666,0.5139881296634842,-0.026407407407407362,-0.22271062271062272,0.04801150362047236,-0.7972118105100264,-0.09686983917714567,0.8933503664773031,Isotonic_Regression,3,0.75,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
2,0.004374980926513672,0.053894996643066406,0.9061111111111111,0.5625672076632372,-0.013804232804232767,-0.2857142857142857,0.053267060937790434,-0.8087630019109572,-0.08514142944640306,0.9048973754977047,Isotonic_Regression,3,0.75,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
3,0.004524946212768555,0.05109596252441406,0.9085555555555556,0.5554331357638144,-0.02099947089947086,-0.7142857142857143,0.04420267994062744,-0.8192837310344562,-0.0888297332892364,0.9027677535039191,Isotonic_Regression,3,0.75,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
4,0.004297018051147461,0.04950094223022461,0.9082222222222223,0.5339882424234496,-0.016313227513227446,-0.2471861471861472,0.05635162995299533,-0.8046290798475316,-0.08836396020034543,0.901815178808493,Isotonic_Regression,3,0.75,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
5,0.004297018051147461,0.04966878890991211,0.9082222222222223,0.6228074218270707,-0.023981481481481434,-0.2857142857142857,0.05476117830876263,-0.799189044623344,-0.09723141515299716,0.8932622848220316,Isotonic_Regression,3,0.75,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
