,fit_time,score_time,test_accuracy,test_log-loss,test_ECE,test_MCE,test_sharpness,test_overconfidence,test_underconfidence,test_avg_confidence,model,alpha,beta,miscal_function,test_plus_train_size,marginal_class_probs
1,0.007682085037231445,0.04525899887084961,0.4122222222222222,1.483724182531538,-0.04684973544973544,-0.16117836965294596,0.05903324960175907,-0.3457267406704265,-0.6003553103685859,0.36795291740878916,Platt_scaling,2,5.0,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
2,0.009400129318237305,0.044801950454711914,0.42088888888888887,1.4870216376520444,-0.04002169312169312,-0.2952380952380953,0.06464903153496696,-0.35484772944330034,-0.5918693490045119,0.3772739190921545,Platt_scaling,2,5.0,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
3,0.00827479362487793,0.04265713691711426,0.42188888888888887,1.4853643531004919,-0.05110793650793652,-0.13709273182957393,0.05826865475102122,-0.3455815563097468,-0.6037564883639667,0.3669552723512924,Platt_scaling,2,5.0,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
4,0.008352041244506836,0.043399810791015625,0.41933333333333334,1.487520866393825,-0.033823809523809506,-0.12957393483709267,0.06952154141628168,-0.3590834158665759,-0.586525308906326,0.38189149061180566,Platt_scaling,2,5.0,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
5,0.007790088653564453,0.04313802719116211,0.4096666666666667,1.4843285889699704,-0.054123280423280413,-0.3476190476190476,0.05094990472976102,-0.3371542859233521,-0.6120150414538611,0.3579779181411538,Platt_scaling,2,5.0,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
6,0.008079051971435547,0.04330706596374512,0.4191111111111111,1.4811606491734268,-0.06028359788359786,-0.13493975903614452,0.05383668523907639,-0.3372204690328597,-0.6119700768443467,0.3585152758052128,Platt_scaling,2,5.0,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
7,0.008006095886230469,0.042658090591430664,0.4221111111111111,1.4848039953698822,-0.04245820105820107,-0.2047619047619047,0.06564566330202001,-0.35344328101723066,-0.5941788494897002,0.37555256170658274,Platt_scaling,2,5.0,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
8,0.007853984832763672,0.04754209518432617,0.4137777777777778,1.482550656470372,-0.05388835978835978,-0.17114845938375345,0.05259486478000309,-0.33684579893344757,-0.6131493021702061,0.3575367148767803,Platt_scaling,2,5.0,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
9,0.008719205856323242,0.04405498504638672,0.41533333333333333,1.4846319350618389,-0.045087830687830684,-0.11428571428571432,0.0558245869476301,-0.3451069574162518,-0.6038160031884627,0.36632095444509377,Platt_scaling,2,5.0,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
0,0.004364013671875,0.012548208236694336,0.5033333333333333,1.342122637899406,-0.0673068783068783,-0.19047619047619047,0.10938300628254237,-0.4177575520908709,-0.49627903669482365,0.46102580240207125,Platt_scaling,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
1,0.004315853118896484,0.012066125869750977,0.5011111111111111,1.3421537665952574,-0.07562433862433861,-0.19523809523809532,0.09108107939882892,-0.39915649483163407,-0.5200913044847537,0.4396223198408664,Platt_scaling,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
2,0.004240989685058594,0.01254892349243164,0.5077777777777778,1.396341612155502,-0.05386772486772487,-0.23333333333333334,0.1281140895140089,-0.46288523561552264,-0.4484686882276964,0.5078977431751325,Platt_scaling,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
3,0.004335880279541016,0.012369871139526367,0.53,1.3537987617832676,-0.11414814814814812,-0.2952380952380953,0.07940616874686231,-0.3779265745276277,-0.5563503654731348,0.4127597963272236,Platt_scaling,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
4,0.004266023635864258,0.01265406608581543,0.5233333333333333,1.3319765666071817,-0.10173015873015873,-0.24285714285714288,0.09158153391211972,-0.3798410233229358,-0.5427222778929641,0.4203662290199482,Platt_scaling,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
5,0.004128217697143555,0.012526750564575195,0.5277777777777778,1.3338934542780836,-0.09498412698412696,-0.24285714285714288,0.0947576207262055,-0.400870631111123,-0.523801669464619,0.44062691691837025,Platt_scaling,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
6,0.0043370723724365234,0.012603998184204102,0.5222222222222223,1.399025939147689,-0.06876719576719575,-0.16525223950966517,0.12487525097126526,-0.44807402072050284,-0.46309081400865626,0.4944657181397197,Platt_scaling,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
7,0.004143238067626953,0.012219905853271484,0.5255555555555556,1.338706253235039,-0.10210582010582006,-0.24285714285714288,0.08757641284651377,-0.3851793906824125,-0.5390476320361525,0.42500229985365556,Platt_scaling,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
8,0.004097938537597656,0.01212000846862793,0.5111111111111111,1.4098534289669427,-0.05082010582010584,-0.23333333333333334,0.11775905697176395,-0.4402156424427842,-0.47451169192913756,0.48379944931935753,Platt_scaling,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
9,0.004235029220581055,0.012205123901367188,0.5044444444444445,1.3421589406850651,-0.07857142857142857,-0.19047619047619047,0.10221424651336856,-0.40732694637745315,-0.5120061751310682,0.4480189050831546,Platt_scaling,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
0,0.00781393051147461,0.04272198677062988,0.5764444444444444,1.281582086999639,-0.11643386243386243,-0.16482829056555603,0.1188994992337531,-0.40836846500901774,-0.5057066398997643,0.4578993934238221,Platt_scaling,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
1,0.007698774337768555,0.04255485534667969,0.5925555555555555,1.280481516354096,-0.13432169312169315,-0.19047619047619047,0.1199907327748356,-0.41037480636665924,-0.5128134405274247,0.4558900374015315,Platt_scaling,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
2,0.00792694091796875,0.04180002212524414,0.573,1.289025068147061,-0.09673544973544972,-0.14960246216978712,0.12854496515064595,-0.4235099349053911,-0.4885186844015714,0.47391753604250153,Platt_scaling,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
3,0.007981061935424805,0.04701685905456543,0.5826666666666667,1.2870027435663753,-0.10331164021164019,-0.14943676395289296,0.13418420157526248,-0.42806268024009075,-0.48796113099821026,0.4769928062252407,Platt_scaling,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
4,0.0076029300689697266,0.04250311851501465,0.5716666666666667,1.2850169320754714,-0.09884179894179893,-0.13654116261157168,0.12492663548153014,-0.4220375750337101,-0.4923771537371114,0.4709638217530571,Platt_scaling,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
5,0.008104085922241211,0.04234480857849121,0.5938888888888889,1.2849659787426,-0.11817724867724867,-0.15321312991215902,0.1320019501864404,-0.42741807956428457,-0.49474194590153536,0.47364637555152816,Platt_scaling,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
6,0.00780797004699707,0.04563403129577637,0.5745555555555556,1.2890873380472647,-0.08959576719576719,-0.12870082815734996,0.13540240721874117,-0.431491358414569,-0.4786826358374206,0.4831013890504536,Platt_scaling,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
7,0.0078089237213134766,0.04344320297241211,0.578,1.2837135655497147,-0.10775132275132274,-0.15864661654135342,0.12690612951222538,-0.4177612202210257,-0.49504901543160273,0.46815690401380655,Platt_scaling,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
8,0.007695913314819336,0.04508686065673828,0.5812222222222222,1.2956021610224029,-0.08585291005291001,-0.861904761904762,0.14448165686563227,-0.44306673175547806,-0.46933501545427003,0.49398078290501224,Platt_scaling,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
9,0.0077707767486572266,0.048548221588134766,0.5624444444444444,1.2867514183488655,-0.1137248677248677,-0.30952380952380953,0.1082023917685473,-0.40022875040012285,-0.5105965832966762,0.45038454604754546,Platt_scaling,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
0,0.0041086673736572266,0.012914180755615234,0.2788888888888889,1.5902359048032364,-0.03469841269841271,-0.11904761904761896,0.02279139332995896,-0.29159134784266383,-0.6906115473310255,0.29655476263311265,Platt_scaling,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
1,0.004137992858886719,0.015953779220581055,0.2588888888888889,1.6380764298000057,-0.066015873015873,-0.45238095238095233,0.020722445767555595,-0.3014001452252555,-0.6839455821451953,0.30519397358379435,Platt_scaling,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
2,0.00423121452331543,0.012247085571289062,0.27666666666666667,1.5967798253856225,-0.023645502645502626,-0.49523809523809526,0.014138574459123348,-0.27555863012659326,-0.713002942461898,0.27872326171044404,Platt_scaling,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
3,0.004055976867675781,0.012610197067260742,0.22111111111111112,1.6210318782375897,-0.07748148148148148,-0.5476190476190477,0.015535994275184373,-0.27473908275654585,-0.699974484691473,0.28033019395415054,Platt_scaling,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
4,0.004332065582275391,0.012147903442382812,0.24333333333333335,1.6084040144001397,-0.05010582010582009,-0.5047619047619047,0.009158718410594409,-0.2722153739257068,-0.7142750222481956,0.27550271085672395,Platt_scaling,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
5,0.0040950775146484375,0.01196599006652832,0.25222222222222224,1.6167546293240678,-0.091973544973545,-0.19978354978354979,0.0326408266575036,-0.3335134314039223,-0.652369475489223,0.33707407599865125,Platt_scaling,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
6,0.004263877868652344,0.01259922981262207,0.2388888888888889,1.616400351210984,-0.09286243386243388,-0.2238095238095238,0.010439452392444872,-0.3098009130081433,-0.678694767300161,0.31254916715671494,Platt_scaling,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
7,0.004135847091674805,0.012597084045410156,0.2677777777777778,1.5822283888558841,-0.03174603174603174,-0.04053522235340415,0.015626577097672987,-0.2786136031416107,-0.7022930204335945,0.28372638505091685,Platt_scaling,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
8,0.004236698150634766,0.012240171432495117,0.25,1.632196444559625,-0.013047619047619044,-0.16190476190476188,0.0032171352177834864,-0.24865009985226194,-0.7455259526487525,0.2501060867270083,Platt_scaling,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
9,0.00408482551574707,0.01208806037902832,0.2633333333333333,1.6160143770898967,-0.07128571428571429,-0.11062271062271062,0.02638935094550856,-0.32255988199724345,-0.6527586246365228,0.32905934191701836,Platt_scaling,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
0,0.007673025131225586,0.04540896415710449,0.27255555555555555,1.5883526195568936,-0.015000529100529108,-0.18872180451127818,0.010797415146784794,-0.26564924477910473,-0.7196565511370152,0.2696542317366334,Platt_scaling,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
1,0.0075588226318359375,0.04234433174133301,0.2763333333333333,1.586027137632711,-0.017248148148148137,-0.5047619047619047,0.011974257900556777,-0.26503843956832773,-0.7190993265992764,0.26942170351734646,Platt_scaling,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
2,0.007443904876708984,0.042452096939086914,0.27666666666666667,1.590303399893858,-0.024291005291005276,-0.23203463203463204,0.013128087686977269,-0.2745009007210591,-0.7078249582194556,0.27939074641418343,Platt_scaling,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
3,0.009771108627319336,0.04754185676574707,0.27355555555555555,1.5875309345073767,-0.022450264550264557,-0.4207792207792208,0.00976390665578402,-0.2629839886519301,-0.7215925059695669,0.26720317423436063,Platt_scaling,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
4,0.007693052291870117,0.04384589195251465,0.276,1.587842506451851,-0.01724920634920635,-0.5047619047619047,0.012234658027653132,-0.26838226125164044,-0.7150233819664051,0.27296230372345986,Platt_scaling,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
5,0.007922887802124023,0.04297494888305664,0.2738888888888889,1.5851995639147343,-0.03179153439153441,-0.20012783636944714,0.00868946932451345,-0.2572710167893355,-0.7271158650487509,0.26154727637479297,Platt_scaling,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
6,0.0074939727783203125,0.04234504699707031,0.2788888888888889,1.586813204079051,-0.030331746031746036,-0.22242703533026115,0.005879590267046126,-0.24939804132589538,-0.7378727637967661,0.2529480723416865,Platt_scaling,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
7,0.008004903793334961,0.04287004470825195,0.27744444444444444,1.5879127481843271,-0.021142328042328032,-0.45238095238095233,0.01639033653424549,-0.2777767410881016,-0.7022389135755563,0.2833212866775289,Platt_scaling,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
8,0.007700920104980469,0.0431668758392334,0.2798888888888889,1.5870152126123518,-0.025059259259259246,-0.5047619047619047,0.015137832137896639,-0.2764769879587579,-0.703397727700962,0.28210983143133184,Platt_scaling,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
9,0.007699012756347656,0.04224681854248047,0.2742222222222222,1.5903686431992645,-0.03213650793650792,-0.5047619047619047,0.010713527925894778,-0.2727082327975263,-0.7105700427432027,0.27729370123813535,Platt_scaling,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
0,0.004282951354980469,0.012273073196411133,0.8388888888888889,0.6343858183519463,-0.04168253968253965,-0.49523809523809526,0.047178522262444844,-0.769725708191264,-0.13050552565487283,0.8534206175758936,Platt_scaling,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
1,0.0041811466217041016,0.012017011642456055,0.8311111111111111,0.6732369750449638,-0.05697883597883592,-0.44285714285714284,0.04648019539216283,-0.7984560610158525,-0.09976810364510474,0.8830430886087458,Platt_scaling,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
2,0.004106998443603516,0.01199197769165039,0.8377777777777777,0.6565588350951543,-0.050555555555555534,-0.3523809523809524,0.05365346093112925,-0.7635997053423035,-0.14178035500475528,0.842870188118212,Platt_scaling,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
3,0.004397869110107422,0.01235198974609375,0.8322222222222222,0.7102005261499259,-0.06137566137566136,-0.5476190476190477,0.049797741233075864,-0.7911161196281621,-0.10509521602703027,0.8774913525106742,Platt_scaling,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
4,0.0041959285736083984,0.012084007263183594,0.8466666666666667,0.6087449686477664,-0.0752380952380952,-0.24285714285714283,0.04590403674503539,-0.7352829776284019,-0.17373634409760724,0.8123132852337143,Platt_scaling,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
5,0.004259824752807617,0.012459993362426758,0.8422222222222222,0.6511789020564851,-0.06378835978835974,-0.24285714285714294,0.0554888549508152,-0.7445246073591352,-0.15293786183458255,0.8308839944159818,Platt_scaling,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
6,0.004191875457763672,0.012101888656616211,0.8422222222222222,0.6220195480880948,-0.07044444444444438,-0.3904761904761905,0.05348319857231195,-0.7429962425131533,-0.15174271785800597,0.8316494292227768,Platt_scaling,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
7,0.004111766815185547,0.012081146240234375,0.8422222222222222,0.7328693514857232,-0.07193650793650788,-0.2857142857142857,0.057281333321615634,-0.7350221653555445,-0.1622523050915816,0.8215398891345206,Platt_scaling,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
8,0.004357099533081055,0.01246786117553711,0.84,0.6309112800462325,-0.067021164021164,-0.3904761904761905,0.04773542803651573,-0.7631706888404071,-0.1417653495855348,0.8430244165626158,Platt_scaling,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
9,0.004198789596557617,0.012208223342895508,0.8411111111111111,0.7144448561839369,-0.0728465608465608,-0.31785714285714284,0.05683452304011773,-0.7166647925128109,-0.17783265085993574,0.8054041651426228,Platt_scaling,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
0,0.0076541900634765625,0.042131900787353516,0.8401111111111111,0.6249970657649772,-0.06278571428571425,-0.1595238095238095,0.05137622716044949,-0.7500678693851959,-0.15296242699555054,0.8315331948368822,Platt_scaling,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
1,0.00758814811706543,0.04456281661987305,0.8401111111111111,0.6223282122365257,-0.06317989417989418,-0.14782608695652183,0.05091883728912247,-0.753121777678451,-0.15270146962329745,0.8322407140286154,Platt_scaling,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
2,0.0077381134033203125,0.04209399223327637,0.8395555555555556,0.6262586280724506,-0.0572470899470899,-0.23333333333333334,0.049817029631377976,-0.759473621891619,-0.1454792810833918,0.8392709402383766,Platt_scaling,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
3,0.007909059524536133,0.04508686065673828,0.8397777777777777,0.6204951086829021,-0.07049047619047617,-0.23333333333333334,0.05159546273793713,-0.7459516546916181,-0.1552537627751553,0.8289171496678545,Platt_scaling,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
4,0.007627964019775391,0.04651021957397461,0.8392222222222222,0.6245354877239788,-0.06023703703703703,-0.1607142857142857,0.05243448426872019,-0.7519962155176023,-0.1498395757415228,0.8343778009198054,Platt_scaling,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
5,0.008458137512207031,0.04275989532470703,0.8413333333333334,0.6173287694812049,-0.0646349206349206,-0.1316017316017316,0.052477125237606,-0.7333717583917654,-0.16660205497555572,0.8175271234120591,Platt_scaling,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
6,0.008570194244384766,0.043065786361694336,0.8408888888888889,0.6149308746651619,-0.06718730158730155,-0.23333333333333334,0.0516983628665836,-0.7327958838785865,-0.16625368327492415,0.8176839811877233,Platt_scaling,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
7,0.007909297943115234,0.042351722717285156,0.8381111111111111,0.6267707121426396,-0.053149735449735364,-0.20173160173160176,0.051522839699035775,-0.7637026180100276,-0.13977236379867092,0.8446013082563596,Platt_scaling,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
8,0.007836103439331055,0.042291879653930664,0.838,0.6302628536574979,-0.04826296296296293,-0.2857142857142857,0.04948813433335052,-0.7712461023108098,-0.1355400512952632,0.8493593055889206,Platt_scaling,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
9,0.00780797004699707,0.042150259017944336,0.8401111111111111,0.6198566363806631,-0.0670359788359788,-0.18243559718969554,0.05205020743380691,-0.7481208136609454,-0.15484869056551148,0.8296372112769187,Platt_scaling,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
0,0.00438690185546875,0.012377023696899414,0.8877777777777778,0.48275727837487736,-0.04900529100529097,-0.3142857142857144,0.041764200125412036,-0.7825487306445734,-0.1260351848918397,0.8637058989628021,Platt_scaling,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
1,0.004117012023925781,0.012070894241333008,0.8766666666666667,0.5262740907849082,-0.026460317460317455,-0.4301587301587302,0.05367317156184094,-0.7926807653940099,-0.08866461221775684,0.8967013176876945,Platt_scaling,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
2,0.004194736480712891,0.012248039245605469,0.8833333333333333,0.5053195377202716,-0.03828571428571425,-0.44285714285714284,0.04444101161475525,-0.8047020486331584,-0.10556701298390937,0.8839643775380819,Platt_scaling,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
3,0.004099130630493164,0.012337923049926758,0.8922222222222222,0.48448831060897823,-0.07440211640211634,-0.6095238095238096,0.04627882286940199,-0.7490457444545636,-0.15428002336738567,0.8353006427200911,Platt_scaling,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
4,0.004079103469848633,0.012078046798706055,0.8877777777777778,0.48545337379593545,-0.03780952380952378,-0.6095238095238096,0.042554193469209065,-0.7934920044454712,-0.12230993744916767,0.8682411693634529,Platt_scaling,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
5,0.0041506290435791016,0.012636184692382812,0.8866666666666667,0.4884905698334705,-0.06044973544973543,-0.43333333333333346,0.054086390029695314,-0.7577758051109752,-0.13186719107730738,0.8556256818240313,Platt_scaling,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
6,0.004190921783447266,0.012577056884765625,0.8722222222222222,0.9105577678008385,-0.0343227513227513,-0.3523809523809524,0.06623724286674143,-0.7477753084127859,-0.11926747009823996,0.8637435516003912,Platt_scaling,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
7,0.0064890384674072266,0.013699054718017578,0.8766666666666667,0.6927735988857383,-0.039079365079365054,-0.43333333333333346,0.04181349245219106,-0.8208739328255191,-0.07826965287651425,0.9092913893600699,Platt_scaling,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
8,0.004669904708862305,0.014683961868286133,0.8822222222222222,0.4865125257504105,-0.03904761904761903,-0.3380952380952381,0.05648483128202866,-0.761558491827713,-0.11396659240010112,0.8713730286311748,Platt_scaling,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
9,0.004079103469848633,0.013721704483032227,0.8888888888888888,0.470656234413518,-0.05079365079365074,-0.6095238095238096,0.04852349119310714,-0.762910493787309,-0.13844182206506667,0.8505973241407528,Platt_scaling,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
0,0.00793600082397461,0.04523801803588867,0.9073333333333333,0.4164488014336612,-0.03482486772486765,-0.2142857142857143,0.042708790556964006,-0.8142661199042982,-0.09260960018080341,0.8987608832137495,Platt_scaling,3,0.75,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
1,0.008276224136352539,0.04179692268371582,0.908,0.4141496324155687,-0.03674814814814808,-0.26190476190476186,0.040273625266633965,-0.8161704507090478,-0.09430953774915418,0.8974546211890005,Platt_scaling,3,0.75,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
2,0.007740020751953125,0.04261612892150879,0.9078888888888889,0.4114873778824454,-0.037829100529100476,-0.3142857142857143,0.04318324089869517,-0.8089396466636208,-0.09667410849130577,0.8946318696224091,Platt_scaling,3,0.75,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
3,0.00805974006652832,0.04855918884277344,0.9078888888888889,0.41308100598011893,-0.03165238095238087,-0.2772893772893773,0.041608774267423605,-0.8194541657865473,-0.09021450522183783,0.9014649756966012,Platt_scaling,3,0.75,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
4,0.0077190399169921875,0.043004751205444336,0.9074444444444445,0.41184354024126746,-0.037681481481481406,-0.28521303258145364,0.04482591528821154,-0.795608679762156,-0.10192203383274209,0.8885938644366523,Platt_scaling,3,0.75,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
5,0.008120059967041016,0.05019330978393555,0.9067777777777778,0.4122643525806391,-0.036586772486772424,-0.3238095238095238,0.04377500419779466,-0.8017919548822815,-0.09602774819842358,0.8944467774554332,Platt_scaling,3,0.75,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
6,0.00873708724975586,0.04839682579040527,0.9081111111111111,0.41279992600419096,-0.037283597883597835,-0.29826839826839824,0.04403156796065194,-0.8070195585628772,-0.09924917188724093,0.8921379658996755,Platt_scaling,3,0.75,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
7,0.007895708084106445,0.04277229309082031,0.908,0.40886894832625803,-0.039766666666666575,-0.2857142857142857,0.04273079969911718,-0.799855439763392,-0.10242095754763887,0.888588471004976,Platt_scaling,3,0.75,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
