,fit_time,score_time,test_accuracy,test_log-loss,test_ECE,test_MCE,test_sharpness,test_overconfidence,test_underconfidence,test_avg_confidence,model,alpha,beta,miscal_function,test_plus_train_size,marginal_class_probs
0,0.005318880081176758,0.19313406944274902,0.38622222222222224,1.5101664632744338,-0.02712539682539681,-0.2047619047619047,0.07279993719668226,-0.37628301756196575,-0.5626303194381977,0.3998760442939027,Histogram_Binning,2,5.0,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
1,0.005747795104980469,0.1979081630706787,0.3982222222222222,1.49908614423422,-0.032891534391534374,-0.7047619047619047,0.06294577708874646,-0.37118045580635384,-0.5747743622381177,0.3927024482650887,Histogram_Binning,2,5.0,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
2,0.0052912235260009766,0.20381474494934082,0.4022222222222222,1.4981940876767579,-0.04452433862433864,-0.09230769230769242,0.04711289987803973,-0.36359350584353756,-0.5918839789995791,0.3815014508288617,Histogram_Binning,2,5.0,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
3,0.005445957183837891,0.1922152042388916,0.4,1.502643092273518,-0.020998941798941795,-0.08303788668752177,0.07153540907225454,-0.38087269456959516,-0.5637825022608142,0.4030106158374314,Histogram_Binning,2,5.0,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
4,0.005568981170654297,0.1900949478149414,0.4021111111111111,1.5017670046280251,-0.03157777777777777,-0.7571428571428571,0.052584913910594895,-0.35739513997247013,-0.5959109450413518,0.37617128200968997,Histogram_Binning,2,5.0,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
5,0.005262851715087891,0.1919851303100586,0.3958888888888889,1.5097510834409757,-0.02870634920634921,-0.18095238095238086,0.07037873626642419,-0.37955750392806126,-0.562180101003905,0.40262293877555067,Histogram_Binning,2,5.0,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
6,0.0055141448974609375,0.1990358829498291,0.4001111111111111,1.4969298433257971,-0.034499470899470884,-0.2047619047619047,0.053990135833741036,-0.355372278288069,-0.5974212422358485,0.3742601152428882,Histogram_Binning,2,5.0,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
7,0.005558967590332031,0.19344282150268555,0.40344444444444444,1.4930635699866237,-0.035810582010582,-0.2634920634920635,0.058918862852917295,-0.36961934230985,-0.5785329168521807,0.39053702530792406,Histogram_Binning,2,5.0,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
8,0.0053157806396484375,0.1932082176208496,0.3978888888888889,1.493039379127767,-0.028159788359788367,-0.06984126984126982,0.06327869460974489,-0.37544062767741265,-0.5698883291309206,0.39719362830734134,Histogram_Binning,2,5.0,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
9,0.005446910858154297,0.19127416610717773,0.4041111111111111,1.5100629574915088,-0.024906349206349203,-0.24285714285714288,0.05851181211938251,-0.37717562508611613,-0.5735386504535143,0.39709253395971217,Histogram_Binning,2,5.0,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
0,0.0041961669921875,0.02580094337463379,0.47444444444444445,10.006466137798304,-0.1594920634920635,-0.4666666666666667,0.26343733942961906,-0.6032167268953739,-0.3251289238994157,0.6372127347960682,Histogram_Binning,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
1,0.00411677360534668,0.026196002960205078,0.4955555555555556,8.288309301565855,-0.10578306878306878,-0.5015503875968992,0.18477721148628035,-0.5188552086679841,-0.3941953163926257,0.5619435040268373,Histogram_Binning,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
2,0.00405120849609375,0.025715112686157227,0.4922222222222222,8.611962050280738,-0.0851269841269841,-0.5156862745098039,0.1931801019626601,-0.49272330514124824,-0.4434551904077863,0.5241376678876679,Histogram_Binning,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
3,0.004139900207519531,0.026025056838989258,0.5011111111111111,9.500016315483013,-0.13422222222222224,-0.4152647975077882,0.25669444779653,-0.5710844741746747,-0.33356402159062915,0.6188661724078391,Histogram_Binning,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
4,0.0043981075286865234,0.025390148162841797,0.5211111111111111,9.637675783035977,-0.1210793650793651,-0.5105263157894737,0.2672576076284698,-0.5719224060291345,-0.37939861607239006,0.5972895622895622,Histogram_Binning,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
5,0.0041468143463134766,0.026223182678222656,0.44222222222222224,10.050046735860304,-0.1845873015873016,-0.4666666666666667,0.25898770022883405,-0.565152001606185,-0.3211226587482869,0.6154438740272073,Histogram_Binning,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
6,0.004127025604248047,0.026009082794189453,0.4855555555555556,8.132609704100128,-0.11567724867724866,-0.7142857142857143,0.2271955470830647,-0.5450330626896502,-0.3659293985953025,0.5882657342657343,Histogram_Binning,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
7,0.004904985427856445,0.026558876037597656,0.5122222222222222,10.187922504844504,-0.1420846560846561,-0.32777777777777783,0.25535223922216904,-0.6094115213772189,-0.2989427901575407,0.6563544795799698,Histogram_Binning,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
8,0.004427909851074219,0.02594900131225586,0.5166666666666667,9.445364196527832,-0.14768783068783067,-0.4218905472636816,0.2666440287012152,-0.593276940173492,-0.3439874164067712,0.625690355940356,Histogram_Binning,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
9,0.004196882247924805,0.026375293731689453,0.4633333333333333,8.7824249264949,-0.1274920634920635,-0.4403508771929825,0.25728804064186755,-0.5290396571452473,-0.39584263325270524,0.5638441959275292,Histogram_Binning,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
0,0.005299091339111328,0.19260621070861816,0.5603333333333333,1.4159032448334548,-0.051881481481481466,-0.12857142857142867,0.13182784178084936,-0.46341754095401344,-0.4364224175575901,0.5195405508680117,Histogram_Binning,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
1,0.00533604621887207,0.19240403175354004,0.5608888888888889,1.2732283244556675,-0.057546560846560825,-0.10175284837861531,0.115623787440129,-0.45549230605861335,-0.4520209708345369,0.5073670814189887,Histogram_Binning,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
2,0.00536799430847168,0.1966547966003418,0.5607777777777778,1.397665459789773,-0.053791005291005264,-0.13809523809523805,0.1251124439399594,-0.46210492683008814,-0.4415247009307807,0.5161472900179654,Histogram_Binning,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
3,0.005334138870239258,0.19800877571105957,0.5657777777777778,1.2632827207213881,-0.07757513227513226,-0.12395833333333328,0.11418361307948081,-0.44078259612827886,-0.4633140741595753,0.4950425688943063,Histogram_Binning,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
4,0.005476951599121094,0.19159698486328125,0.5676666666666667,1.2749145556361425,-0.0727343915343915,-0.13809523809523805,0.12205771762810484,-0.44257954384942727,-0.4628714839071185,0.49625184375962805,Histogram_Binning,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
5,0.005363941192626953,0.1939561367034912,0.5681111111111111,1.4716010529757493,-0.06357089947089946,-0.13809523809523805,0.11942739420527594,-0.45278324527144354,-0.4568032767847614,0.504148146685513,Histogram_Binning,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
6,0.0052759647369384766,0.19286012649536133,0.5476666666666666,1.5956201093893572,-0.05578253968253966,-0.9142857142857144,0.11855397788665266,-0.4683352979639627,-0.4359774999378688,0.5207399889797263,Histogram_Binning,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
7,0.005427837371826172,0.20048785209655762,0.5555555555555556,1.270648034741786,-0.06326402116402113,-0.09261083743842358,0.12197134650732161,-0.44443027843303184,-0.4604856691359923,0.49725475200579616,Histogram_Binning,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
8,0.005393028259277344,0.1952800750732422,0.5647777777777778,1.2677636448917242,-0.06749259259259259,-0.13809523809523805,0.11413834816352253,-0.45180790900468726,-0.45642122640618477,0.5036380539720804,Histogram_Binning,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
9,0.0055239200592041016,0.19176030158996582,0.5612222222222222,1.2707009256808965,-0.08779312169312169,-0.1391189105200621,0.10898060650909942,-0.4307074991652311,-0.4751808324204926,0.4835250588497322,Histogram_Binning,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
0,0.004354953765869141,0.027248859405517578,0.20666666666666667,13.597412737077539,-0.2775714285714286,-0.8095238095238095,0.19983441081751963,-0.48564058101873225,-0.5052624943753976,0.4875206121039454,Histogram_Binning,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
1,0.004263877868652344,0.025760173797607422,0.24333333333333335,10.041758779238007,-0.17221693121693124,-0.6725490196078432,0.1123199801652228,-0.4125336647363079,-0.5861545988258317,0.41285285393618726,Histogram_Binning,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
2,0.004333972930908203,0.026556968688964844,0.23444444444444446,12.085587941567356,-0.22267195767195766,-0.6916666666666667,0.17714279084079454,-0.457495649005083,-0.5300265690076117,0.46042099567099565,Histogram_Binning,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
3,0.0042726993560791016,0.02615809440612793,0.23666666666666666,10.941034386957432,-0.20409523809523814,-0.7074074074074075,0.14001214511035248,-0.4410367975870159,-0.5480768449078308,0.4436132355299022,Histogram_Binning,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
4,0.004168987274169922,0.026895999908447266,0.24666666666666667,10.342701071096702,-0.17151322751322753,-0.5291666666666667,0.1141701085081624,-0.412882086775892,-0.5546635921635922,0.4208874859708193,Histogram_Binning,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
5,0.004528045654296875,0.028077125549316406,0.21777777777777776,13.179628063416862,-0.2611957671957672,-0.7509803921568627,0.18913557126903213,-0.4738309433621934,-0.5212483803045027,0.47490255731922404,Histogram_Binning,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
6,0.004172801971435547,0.02698493003845215,0.23555555555555555,12.350306318025526,-0.2543227513227514,-0.8355191256830601,0.21697539764775936,-0.49600825127714665,-0.5129027419121759,0.493909217325884,Histogram_Binning,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
7,0.004246950149536133,0.02608513832092285,0.2111111111111111,10.35085251651336,-0.22720634920634922,-0.6725490196078432,0.16413428153749904,-0.43720266040688577,-0.5420765929976455,0.44157704024370686,Histogram_Binning,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
8,0.004525184631347656,0.025729894638061523,0.22111111111111112,11.671955410131247,-0.19950793650793652,-0.8087719298245615,0.13006862814577427,-0.4249858478817109,-0.5947654941373534,0.42061860670194,Histogram_Binning,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
9,0.004143953323364258,0.02668309211730957,0.2288888888888889,11.494563748614812,-0.22392063492063496,-0.6523809523809524,0.1587526191378917,-0.44817914634197054,-0.5202920326706735,0.4553957431457431,Histogram_Binning,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
0,0.005333900451660156,0.19594097137451172,0.27444444444444444,1.5983552275238537,-0.037965079365079354,-0.11904761904761896,0.025282061275152985,-0.2955274931714254,-0.680621941382097,0.3020731483550698,Histogram_Binning,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
1,0.005555868148803711,0.19556713104248047,0.2707777777777778,1.6195289503638786,-0.05586984126984127,-0.3999999999999999,0.03339799494396009,-0.3139359046214158,-0.6610452814241272,0.32071044346663935,Histogram_Binning,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
2,0.006947040557861328,0.19999194145202637,0.2663333333333333,1.6105540273005217,-0.04262486772486772,-0.45238095238095233,0.014534778487781586,-0.29529362816355526,-0.6880605264536678,0.29972697165050155,Histogram_Binning,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
3,0.005663156509399414,0.19979286193847656,0.2733333333333333,1.6177006068710327,-0.049602645502645495,-0.3999999999999999,0.025489426128047867,-0.3107573715386377,-0.6655901447351712,0.3172223837571299,Histogram_Binning,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
4,0.005442142486572266,0.20649480819702148,0.26166666666666666,1.61860049222256,-0.05713862433862433,-0.0792830700604723,0.024930462993634744,-0.30699797592532097,-0.6688978299587262,0.3133052400523286,Histogram_Binning,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
5,0.0057179927825927734,0.19196271896362305,0.26055555555555554,1.6135565525538405,-0.04521983924139719,-0.07418546365914791,0.01552228415023273,-0.29493858899453534,-0.6887838407584798,0.29917980035333314,Histogram_Binning,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
6,0.005656003952026367,0.20600175857543945,0.26844444444444443,1.6247395071248425,-0.0370973544973545,-0.6523809523809524,0.020731533824878242,-0.2951042433875424,-0.6872429792037849,0.2998430334119149,Histogram_Binning,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
7,0.00537109375,0.1920490264892578,0.26911111111111113,1.6158941841915688,-0.04291587301587301,-0.1173864894795128,0.031917455808188014,-0.30048494122317526,-0.6749983763458262,0.30708265287293957,Histogram_Binning,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
8,0.005496978759765625,0.19641613960266113,0.26455555555555554,1.6146953700424356,-0.05081957671957671,-0.11904761904761896,0.019560565662031255,-0.304435595682435,-0.6769058572394764,0.30937181797053825,Histogram_Binning,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
9,0.0054721832275390625,0.19919991493225098,0.2727777777777778,1.6183929255057923,-0.04114848739807069,-0.6000000000000001,0.022965696842838754,-0.3028803347584406,-0.6767650425334376,0.3084326235082671,Histogram_Binning,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
0,0.004462003707885742,0.0264589786529541,0.7755555555555556,4.38176643713093,-0.08411111111111111,-0.3025974025974026,0.2293841627275754,-0.6739658787307301,-0.1488992720905328,0.8113437950937952,Histogram_Binning,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
1,0.004235982894897461,0.026032209396362305,0.7755555555555556,4.501424188578621,-0.07823809523809523,-0.3380952380952381,0.2463409186570638,-0.6605757004271857,-0.1316474197563023,0.8217182138848804,Histogram_Binning,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
2,0.004409074783325195,0.02578115463256836,0.8088888888888889,5.056834460904582,-0.06396825396825398,-0.7666666666666666,0.20333541822432602,-0.726165831907111,-0.12040979853479851,0.8502690997274329,Histogram_Binning,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
3,0.004107952117919922,0.02612781524658203,0.7888888888888889,4.401068280702755,-0.07326984126984125,-0.3904761904761905,0.23771148446619164,-0.6733707374496848,-0.14686116700201207,0.8151877906044572,Histogram_Binning,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
4,0.004102945327758789,0.026367902755737305,0.7944444444444444,4.605751538265914,-0.0682275132275132,-0.38095238095238104,0.17545506359400198,-0.7186693186693187,-0.09859564677746495,0.863842151675485,Histogram_Binning,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
5,0.0042018890380859375,0.026472091674804688,0.7755555555555556,3.5155651987142638,-0.07636507936507936,-0.2588325652841781,0.2628323894860175,-0.6060075545369663,-0.19141584696742286,0.7631169609257845,Histogram_Binning,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
6,0.0041599273681640625,0.025499343872070312,0.81,4.054007982127722,-0.08143386243386243,-0.3571428571428571,0.22855614683970973,-0.6310424630600069,-0.18487114927444145,0.7801524370691038,Histogram_Binning,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
7,0.00428318977355957,0.026120901107788086,0.8166666666666667,4.012738324043469,-0.09162962962962963,-0.2857142857142857,0.22678701170231608,-0.6519295714032556,-0.17877472489717386,0.7901877294245716,Histogram_Binning,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
8,0.004316091537475586,0.028418779373168945,0.8022222222222222,3.947538486882868,-0.08970899470899474,-0.23333333333333334,0.2205392539536793,-0.6722230328971902,-0.14895602243247671,0.8156771685105019,Histogram_Binning,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
9,0.004255056381225586,0.02584981918334961,0.8044444444444444,4.146558393173392,-0.10002116402116402,-0.3380952380952381,0.17598134146073086,-0.6775127492457037,-0.17776791195299482,0.7939314173480839,Histogram_Binning,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
0,0.0052869319915771484,0.19170093536376953,0.8332222222222222,1.059716435901514,-0.03405873015873014,-0.22190476190476194,0.09478559420446418,-0.713412272498682,-0.1631349296533921,0.8162758870610815,Histogram_Binning,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
1,0.005505800247192383,0.19318604469299316,0.828,1.3695677119392662,-0.031978306878306856,-0.23333333333333334,0.1256076352360805,-0.6862318677599346,-0.15958889114569164,0.8138922793860761,Histogram_Binning,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
2,0.00532078742980957,0.1918480396270752,0.8365555555555556,1.1062965517198275,-0.021099999999999987,-0.7666666666666666,0.08389106172219615,-0.747814186496538,-0.14327270602033665,0.8389260516343658,Histogram_Binning,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
3,0.005341053009033203,0.19400882720947266,0.8398888888888889,1.4538432040601021,-0.02711534391534389,-0.23333333333333334,0.10193976765468221,-0.7193037712261506,-0.15921922491185167,0.8213309570253552,Histogram_Binning,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
4,0.005298137664794922,0.19947099685668945,0.836,1.0663249839586384,-0.03070846560846558,-0.2857142857142857,0.108644000625385,-0.7027258035659889,-0.16376781395614723,0.8143371393174831,Histogram_Binning,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
5,0.005518913269042969,0.1942141056060791,0.8312222222222222,1.2591361763052105,-0.02699206349206347,-0.2857142857142857,0.10200485833728333,-0.7140640002043335,-0.15517131462569644,0.8227585123995053,Histogram_Binning,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
6,0.005285978317260742,0.1999502182006836,0.8261111111111111,1.4328804205179575,-0.02760582010582009,-0.23333333333333334,0.1068055964006496,-0.7119110788096891,-0.14766573862638402,0.8279162301833332,Histogram_Binning,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
7,0.0056498050689697266,0.1952061653137207,0.8324444444444444,1.2062031290637076,-0.02952328042328039,-0.2857142857142857,0.09857051862928463,-0.7250704816617005,-0.15026504266777516,0.8288467318532082,Histogram_Binning,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
8,0.005364894866943359,0.19951105117797852,0.8388888888888889,1.15336746978566,-0.03195978835978831,-0.15497835497835494,0.08002269328538812,-0.7323072877846732,-0.15944544506144356,0.8231147174526531,Histogram_Binning,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
9,0.005548954010009766,0.1974318027496338,0.8277777777777777,1.4590528722076022,-0.02715449735449732,-0.23040293040293042,0.1012771929141294,-0.7175589984634213,-0.1463437793466754,0.8302172546095078,Histogram_Binning,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
0,0.00461268424987793,0.025846004486083984,0.8722222222222222,2.733858940948943,-0.08876190476190475,-0.26761904761904765,0.20667596110342784,-0.7054705439488048,-0.122530353581309,0.8554919833253167,Histogram_Binning,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
1,0.004228830337524414,0.025837182998657227,0.8388888888888889,3.0312629673698317,-0.06655026455026455,-0.2238095238095238,0.19972742135133942,-0.7217007513559238,-0.0997211949198704,0.871507896424563,Histogram_Binning,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
2,0.004286050796508789,0.025707006454467773,0.8688888888888889,2.7048710368660775,-0.08801587301587299,-0.27056277056277056,0.19116949711672038,-0.6867616846430405,-0.1325356229448301,0.8437722462722462,Histogram_Binning,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
3,0.004142045974731445,0.026150941848754883,0.8655555555555555,2.9870122755170945,-0.07824867724867723,-0.2952380952380953,0.1731475483416259,-0.7568787043993656,-0.08219690023284375,0.8961677088343755,Histogram_Binning,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
4,0.004190921783447266,0.025836706161499023,0.8555555555555555,2.8522513475882696,-0.10120634920634924,-0.3904761904761905,0.21653496058861005,-0.7129578754578754,-0.15104210003560653,0.8293134519801186,Histogram_Binning,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
5,0.004127979278564453,0.026196956634521484,0.8822222222222222,3.1641079318084433,-0.05399470899470899,-0.5571428571428572,0.12203099903472872,-0.8393081761006289,-0.052498673311015875,0.9347585778419112,Histogram_Binning,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
6,0.004481792449951172,0.025896072387695312,0.8222222222222222,2.518703986697307,-0.056587301587301596,-0.3571428571428571,0.27435727941189075,-0.5963958784271284,-0.12896776646776645,0.8222079926246593,Histogram_Binning,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
7,0.004148960113525391,0.02561211585998535,0.8722222222222222,2.7267136156708176,-0.062449735449735436,-0.6095238095238096,0.1893350950049199,-0.6946790890269149,-0.11584167424931756,0.8599470899470899,Histogram_Binning,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
8,0.004199981689453125,0.025428056716918945,0.8633333333333333,3.3735691875217304,-0.09346560846560843,-0.23333333333333334,0.13262996240869676,-0.8132307394502516,-0.060664235664235656,0.9221014109347443,Histogram_Binning,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
9,0.0046117305755615234,0.0277559757232666,0.8788888888888889,2.6879787184736035,-0.08856084656084655,-0.3380952380952381,0.18818295546491212,-0.6552606669579146,-0.1581065759637188,0.8192901234567901,Histogram_Binning,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
0,0.005581855773925781,0.19583415985107422,0.8968888888888888,1.1466456669584857,-0.028957671957671943,-0.23333333333333334,0.08666840792474506,-0.7404214230017997,-0.10310212800323323,0.8807634114781746,Histogram_Binning,3,0.75,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
1,0.005674123764038086,0.19511103630065918,0.8967777777777778,1.1493083746289405,-0.019819047619047573,-0.3380952380952381,0.08008199149808927,-0.7785858324938468,-0.0875975118000151,0.8985896356276513,Histogram_Binning,3,0.75,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
2,0.005394935607910156,0.19702506065368652,0.8994444444444445,1.0671320055061533,-0.02321111111111106,-0.12380952380952381,0.08043293806143244,-0.7624332017825265,-0.09874851899525451,0.8872925318162891,Histogram_Binning,3,0.75,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
3,0.0066449642181396484,0.19481301307678223,0.9066666666666666,1.0571590758513796,-0.033955555555555524,-0.3904761904761905,0.061946223947750435,-0.7840575190506034,-0.10686130297675245,0.8829577870791341,Histogram_Binning,3,0.75,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
4,0.0053501129150390625,0.19292593002319336,0.902,1.1115286299875144,-0.03199047619047618,-0.12676518883415439,0.08547652766241978,-0.7497394241675962,-0.10762473953774243,0.8783969485053807,Histogram_Binning,3,0.75,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
5,0.0057621002197265625,0.20032215118408203,0.9028888888888889,1.0908975303017843,-0.02355132275132269,-0.3999999999999999,0.06659154795444495,-0.7753132370006974,-0.09854070181831459,0.8892091140181095,Histogram_Binning,3,0.75,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
6,0.005379199981689453,0.19313883781433105,0.905,1.0739134441753548,-0.02687724867724863,-0.2857142857142857,0.0482254531019143,-0.8099973646641228,-0.09754610120610481,0.8936705280515669,Histogram_Binning,3,0.75,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
